X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
ST-2,PK-BON,95,-M,VOLCANO,Niels Cornelisse,FRR - Spectre,225w @2.80wkg,10:34.557,10
ST-2,PK-BON,96,-M,VOLCANO,Marc-Etienne Gagnon,OPT - Velo Optimum,213w @2.80wkg,10:37.374,10
ST-2,PK-BON,97,-M,VOLCANO,Haydn Jones,Race3R - ACDC,213w @2.80wkg,10:39.723,10
ST-2,PK-BON,98,-M,VOLCANO,Marcel Marbaise,WATTFAB - WATTFAB - LETOUR,219w @2.70wkg,10:52.256,10
ST-2,PK-BON,99,-M,VOLCANO,Louis-Pierre Dupuis,LWATT - Phoenix,197w @2.70wkg,10:55.666,10
ST-2,PK-BON,100,-M,VOLCANO,Dan Evanko,OTR - Snowflakes,197w @2.70wkg,10:56.334,10
ST-2,PK-BON,101,-M,VOLCANO,Juergen Weinacht,KIRCHMAIR - KIRCHMAIR - LETOUR,203w @2.50wkg,11:18.593,7
ST-2,PK-BON,102,-M,VOLCANO,James Balloch,COALITION - Le Tour,255w @2.50wkg,11:19.303,7
ST-2,PK-BON,103,-M,VOLCANO,Adrian ray,VELOS - VELOSiraptors,186w @2.50wkg,11:33.916,7
ST-2,PK-BON,104,-M,VOLCANO,Philip Plummer,CCC - CCC - LETOUR,179w @2.50wkg,11:51.174,7
ST-2,PK-BON,105,-M,VOLCANO,Brice Gary,COALITION - Le Tour,179w @2.40wkg,11:58.642,7
ST-2,PK-BON,106,-M,VOLCANO,Mark,FRR - Spectre,170w @2.40wkg,11:59.690,7
ST-2,PK-BON,107,-M,VOLCANO,Nathan Kiger,OTR - Snowflakes,149w @2.00wkg,14:02.298,7
ST-2,PK-CAY,1,-M,VOLCANO,David Gagnon,OPT - Velo Optimum,297w @3.60wkg,08:32.154,50
ST-2,PK-CAY,2,-M,VOLCANO,Andreas Kress,WLBB - WLBB - LETOUR,304w @3.20wkg,08:55.674,46
ST-2,PK-CAY,3,-M,VOLCANO,Dirk Ehrmantraut,ALPENTVC - AVC-Hippos,272w @3.40wkg,08:55.732,43
ST-2,PK-CAY,4,-M,VOLCANO,John Smalley,EVOLUTION - Le Tour,307w @3.30wkg,08:57.198,41
ST-2,PK-CAY,5,-M,VOLCANO,Lars Junger,ALPENTVC - AVC-Hippos,274w @3.40wkg,08:57.944,40
ST-2,PK-CAY,6,-M,VOLCANO,Johan Bäckström,SZ - SZ LOKE,307w @3.30wkg,08:58.372,39
ST-2,PK-CAY,7,-M,VOLCANO,Andreas Fischer,WLBB - WLBB - LETOUR,302w @3.30wkg,08:59.053,38
ST-2,PK-CAY,8,-M,VOLCANO,Jose Monteiro,TugaZ - Pico,252w @3.40wkg,09:03.325,37
ST-2,PK-CAY,9,-M,VOLCANO,Mário Andrade,TugaZ - Pico,275w @3.30wkg,09:11.777,36
ST-2,PK-CAY,10,-M,VOLCANO,Tom Marley,COALITION - Le Tour,218w @3.30wkg,09:16.936,35
ST-2,PK-CAY,11,-M,VOLCANO,Laurence Dunford,SOCKS4W - Le Tour,250w @3.10wkg,09:18.274,33
ST-2,PK-CAY,12,-M,VOLCANO,Nicolas Foisy,OPT - Velo Optimum,276w @3.30wkg,09:18.445,33
ST-2,PK-CAY,13,-M,VOLCANO,Matt Thomson,OTR - Crazy8s,262w @3.40wkg,09:19.407,33
ST-2,PK-CAY,14,-M,VOLCANO,Gary Joyce,ABR - ABR Bloobo webdesign,267w @3.10wkg,09:23.809,33
ST-2,PK-CAY,15,-M,VOLCANO,Pascal Gilbert,LWATT - E-mmortels,239w @3.30wkg,09:26.697,33
ST-2,PK-CAY,16,-M,VOLCANO,Thomas Sachse,KIRCHMAIR - KIRCHMAIR - LETOUR,275w @3.10wkg,09:33.534,33
ST-2,PK-CAY,17,-M,VOLCANO,Christoph Bosshard,DRAFTDINO - Dinos,252w @3.10wkg,09:44.547,33
ST-2,PK-CAY,18,-M,VOLCANO,Glenn Houston,LWATT - Phoenix,284w @3.00wkg,09:44.846,33
ST-2,PK-CAY,19,-M,VOLCANO,Jason Vaughan,BAKPDL - BP1,243w @3.10wkg,09:44.896,33
ST-2,PK-CAY,20,-M,VOLCANO,Juan Mendez,DIRT - DIRT - LETOUR,285w @3.00wkg,09:45.438,33
ST-2,PK-CAY,21,-M,VOLCANO,Justin Bolduc,LWATT - Phoenix,227w @3.10wkg,09:48.113,31
ST-2,PK-CAY,22,-M,VOLCANO,Robert Ekberg,ZSUNR - ZSUNR - LETOUR,246w @3.10wkg,09:49.036,31
ST-2,PK-CAY,23,-M,VOLCANO,Arie Pandubowo,ZIRT - ZIRT Uno,195w @3.00wkg,09:52.110,31
ST-2,PK-CAY,24,-M,VOLCANO,Nathan Melvin,ABR - ABR Bloobo webdesign,243w @3.00wkg,09:56.613,31
ST-2,PK-CAY,25,-M,VOLCANO,Thomas Finger,WATTFAB - WATTFAB - LETOUR,218w @3.10wkg,10:00.246,31
ST-2,PK-CAY,26,-M,VOLCANO,Mike Soukini,LWATT - E-mmortels,283w @2.90wkg,10:02.462,31
ST-2,PK-CAY,27,-M,VOLCANO,Andi Hakim,ZIRT - ZIRT Duo,239w @2.90wkg,10:08.378,31
ST-2,PK-CAY,28,-M,VOLCANO,Jonathan Doyon,OPT - Velo Optimum,251w @2.90wkg,10:10.744,31
ST-2,PK-CAY,29,-M,VOLCANO,Darren Ellis,CRYO-GEN - Lancelot,234w @2.90wkg,10:10.879,31
ST-2,PK-CAY,30,-M,VOLCANO,Jean Roy,LWATT - E-mmortels,233w @2.80wkg,10:13.820,31
ST-2,PK-CAY,31,-M,VOLCANO,Neil Glezer-Jones,DRAFTDINO - Dinos,270w @2.80wkg,10:14.404,29
ST-2,PK-CAY,32,-M,VOLCANO,J ohn K,TBR - JumboVisma,282w @2.80wkg,10:15.282,29
ST-2,PK-CAY,33,-M,VOLCANO,Mark Grasley,OTR - Snowflakes,206w @2.80wkg,10:22.027,29
ST-2,PK-CAY,34,-M,VOLCANO,Steven Robinson,CCC - CCC - LETOUR,257w @2.80wkg,10:22.721,29
ST-2,PK-CAY,35,-M,VOLCANO,Paulo Costa,TugaZ - Pico,240w @2.80wkg,10:31.289,29
ST-2,PK-CAY,36,-M,VOLCANO,Herry Irpanni,ZIRT - ZIRT Duo,195w @2.90wkg,10:34.305,29
ST-2,PK-CAY,37,-M,VOLCANO,Gerhard Leeb,WLBB - WLBB - LETOUR,207w @2.80wkg,10:35.950,29
ST-2,PK-CAY,38,-M,VOLCANO,Tomek Koguc,PCH - PCH - LETOUR,212w @2.70wkg,10:41.060,29
ST-2,PK-CAY,39,-M,VOLCANO,Barry McGuigan,ZSCOT - ZSCOT - LETOUR,250w @2.70wkg,10:43.266,29
ST-2,PK-CAY,40,-M,VOLCANO,Hal Sutherland,OTR - Snowflakes,242w @2.80wkg,10:45.488,29
ST-2,PK-CAY,41,-M,VOLCANO,Gilo Clayson,ABR - ABR Bloobo webdesign,223w @2.70wkg,10:48.079,25
ST-2,PK-CAY,42,-M,VOLCANO,Jeff Edwards,TFC - TFC Harriers,236w @2.70wkg,10:52.345,25
ST-2,PK-CAY,43,-M,VOLCANO,Damon McKay,TFC - TFC Harriers,247w @2.60wkg,10:56.757,25
ST-2,PK-CAY,44,-M,VOLCANO,Duncan Farley,CRYO-GEN - Lancelot,220w @2.70wkg,10:58.020,25
ST-2,PK-CAY,45,-M,VOLCANO,AndyCXR,CCC - CCC - LETOUR,239w @2.60wkg,11:06.483,25
ST-2,PK-CAY,46,-M,VOLCANO,Jo Teddy,ZIRT - ZIRT Duo,171w @2.60wkg,11:12.770,25
ST-2,PK-CAY,47,-M,VOLCANO,John Smith,OTR - Octopi,220w @2.50wkg,11:23.553,25
ST-2,PK-CAY,48,-M,VOLCANO,Hengky Irawan,ZIRT - ZIRT Duo,189w @2.60wkg,11:25.544,25
ST-2,PK-CAY,49,-M,VOLCANO,B.K. MILNE,SISU - SISU - LETOUR,205w @2.60wkg,11:27.212,25
ST-2,PK-CAY,50,-M,VOLCANO,Greg Morrow,TFC - TFC Harriers,188w @2.50wkg,11:31.101,25
ST-2,PK-CAY,51,-M,VOLCANO,Rob Imrie,LWATT - Phoenix,242w @2.40wkg,11:35.167,22
ST-2,PK-CAY,52,-M,VOLCANO,Oliver Goßmann,WLBB - WLBB - LETOUR,217w @2.50wkg,11:36.990,22
ST-2,PK-CAY,53,-M,VOLCANO,Juergen Pirker,KIRCHMAIR - KIRCHMAIR - LETOUR,206w @2.40wkg,11:54.965,22
ST-2,PK-CAY,54,-M,VOLCANO,Bob Horn,SISU - SISU - LETOUR,192w @2.40wkg,11:55.898,22
ST-2,PK-CAY,55,-M,VOLCANO,Andrew Smith,EVOLUTION - Le Tour,195w @2.40wkg,11:58.031,22
ST-2,PK-CAY,56,-M,VOLCANO,Matt Armitage,CRYO-GEN - Lancelot,189w @2.30wkg,12:06.556,22
ST-2,PK-CAY,57,-M,VOLCANO,Tam McNeish,ZSCOT - ZSCOT - LETOUR,187w @2.30wkg,12:08.533,22
ST-2,PK-CAY,58,-M,VOLCANO,Louis Fournaise,LWATT - E-mmortels,172w @2.30wkg,12:31.108,22
ST-2,PK-CAY,59,-M,VOLCANO,James Hayes,ZSCOT - ZSCOT - LETOUR,198w @2.20wkg,12:36.633,22
ST-2,PK-CAY,60,-M,VOLCANO,Dan Tice,DRAFTDINO - Dinos,182w @2.10wkg,13:08.073,22
ST-2,PK-CAY,61,-M,VOLCANO,Mark Sole,ABR - ABR Bloobo webdesign,186w @2.10wkg,13:08.218,19
ST-2,PK-CAY,62,-M,VOLCANO,Philipp Foerster,FRR - Spectre,143w @2.00wkg,13:52.055,19
ST-2,PK-CAY,63,-M,VOLCANO,Andy Baines,ABR - ABR Bloobo webdesign,166w @2.00wkg,13:53.252,19
ST-2,PK-CAY,64,-M,VOLCANO,Tobias Beck,FRR - Spectre,167w @1.90wkg,14:09.682,19
ST-2,PK-CAY,65,-M,VOLCANO,Ben Nitti,TT1 - TT1 - LETOUR,184w @1.60wkg,16:19.170,19
ST-2,PK-JLP,1,-M,VOLCANO,JFPINEAULT,LWATT - E-mmortels,275w @3.10wkg,09:22.526,50
ST-2,PK-JLP,2,-M,VOLCANO,Andrew Mead,TBR - JumboVisma,298w @3.10wkg,09:37.764,46
ST-2,PK-JLP,3,-M,VOLCANO,Eric Surprenant,OPT - Velo Optimum,267w @3.00wkg,09:40.788,43
ST-2,PK-JLP,4,-M,VOLCANO,Gunter Haacke,FRR - Spectre,254w @2.90wkg,09:59.645,41
ST-2,PK-JLP,5,-M,VOLCANO,Ernst F Retief,CRYO-GEN - Lancelot,243w @2.80wkg,10:13.180,40
ST-2,PK-JLP,6,-M,VOLCANO,Zorza,TugaZ - Pico,233w @2.70wkg,10:37.421,39
ST-2,PK-JLP,7,-M,VOLCANO,Jeremy Lohman,TT1 - TT1 - LETOUR,268w @2.70wkg,10:37.454,38
ST-2,PK-JLP,8,-M,VOLCANO,Moe Cascanette,DRAFTDINO - Dinos,216w @2.80wkg,10:50.223,37
ST-2,PK-JLP,9,-M,VOLCANO,Brian Walburn,FRR - Spectre,194w @2.70wkg,11:00.278,36
ST-2,PK-JLP,10,-M,VOLCANO,Mickael Vachon,OPT - Velo Optimum,227w @2.60wkg,11:05.333,35
ST-2,PK-JLP,11,-M,VOLCANO,Andy Craig,ZSCOT - ZSCOT - LETOUR,232w @2.50wkg,11:18.546,33
ST-2,PK-JLP,12,-M,VOLCANO,Peter Mignacca,OPT - Velo Optimum,190w @2.50wkg,11:49.087,33
ST-2,PK-JLP,13,-M,VOLCANO,Mats Roesgaard Sjödin,WATTFAB - WATTFAB - LETOUR,212w @2.40wkg,11:57.686,33
ST-2,PK-JLP,14,-M,VOLCANO,Ike Messmore,TFC - TFC Harriers,229w @2.30wkg,12:03.263,33
ST-2,PK-JLP,15,-M,VOLCANO,Matt Sellors,TFC - TFC Harriers,238w @2.30wkg,12:07.965,33
ST-2,PK-JLP,16,-M,VOLCANO,Pierre Cypihot,LWATT - Phoenix,197w @2.30wkg,12:12.960,33
ST-2,PK-JLP,17,-M,VOLCANO,Waldemar Szewczuk,ABR - ABR Bloobo webdesign,189w @2.30wkg,12:15.704,33
ST-2,PK-JLP,18,-M,VOLCANO,Jack Son,DRAFTDINO - Dinos,181w @2.30wkg,12:23.896,33
ST-2,PK-JLP,19,-M,VOLCANO,Steve Bowden,DRAFTDINO - Dinos,172w @2.10wkg,13:33.374,33
ST-2,PK-JLP,20,-M,VOLCANO,David Hill,TFC - TFC Harriers,212w @2.00wkg,13:38.044,33
ST-2,PK-JLP,21,-M,VOLCANO,Enno Enno,WLBB - WLBB - LETOUR,191w @1.90wkg,14:00.189,31
ST-2,PK-JLP,22,-M,VOLCANO,Jose Onofre,TugaZ - Pico,164w @1.90wkg,14:37.136,31
ST-2,PK-JLP,23,-M,VOLCANO,kziere,TFC - TFC Harriers,133w @1.70wkg,16:17.069,31
ST-2,PK-PEP,1,-M,VOLCANO,Michiel Kersten,TFC - TFC Harriers,305w @2.90wkg,10:03.313,50
ST-2,PK-PEP,2,-M,VOLCANO,B B,DRAFTDINO - Dinos,303w @2.60wkg,10:28.769,46
ST-2,PK-PEP,3,-M,VOLCANO,Dominic Harrison,TFC - TFC Harriers,234w @2.60wkg,11:03.639,43
ST-2,PK-PEP,4,-M,VOLCANO,David Roberts,DRAFTDINO - Dinos,223w @2.50wkg,11:21.095,41
ST-2,PK-PEP,5,-M,VOLCANO,Andrew Webster,ABR - ABR Bloobo webdesign,221w @2.50wkg,11:26.618,40
ST-2,PK-PEP,6,-M,VOLCANO,Jo Laniel,OPT - Velo Optimum,245w @2.40wkg,11:31.981,39
ST-2,PK-PEP,7,-M,VOLCANO,Raffa,TALENTF - TALENTF - LETOUR,215w @2.50wkg,11:32.789,38
ST-2,PK-PEP,8,-M,VOLCANO,Mark Parker,TEAMCLS - Vitesse verte,192w @2.40wkg,11:54.110,37
ST-2,PK-PEP,9,-M,VOLCANO,Andre As [PEP][RCP],RCP - RC Pfeil Rebellunas 1,190w @2.30wkg,12:11.995,36
ST-2,PK-PEP,10,-M,VOLCANO,David Perry,TEAMCLS - Vitesse verte,222w @2.20wkg,12:23.602,35
ST-2,PK-PEP,11,-M,VOLCANO,Shaun Chinapen,DRAFTDINO - Dinos,184w @2.30wkg,12:28.023,33
ST-2,PK-PEP,12,-M,VOLCANO,Scott House,HERD - HERD - LETOUR,226w @2.20wkg,12:30.496,33
ST-2,PK-PEP,13,-M,VOLCANO,KevinJ Brown,OTR - Crazy8s,201w @2.10wkg,13:03.976,33
ST-2,PK-PEP,14,-M,VOLCANO,Miles Ushaw,TFC - TFC Harriers,139w @2.20wkg,13:10.026,33
ST-2,PK-PEP,15,-M,VOLCANO,Kevin Mothersole,DRAFTDINO - Dinos,177w @2.00wkg,13:37.435,33
ST-2,PK-PEP,16,-M,VOLCANO,Allan Poulsen,FRR - Spectre,188w @1.90wkg,14:06.347,33
ST-2,PK-PEP,17,-M,VOLCANO,Andreas Kunath,WLBB - WLBB - LETOUR,165w @2.10wkg,15:09.816,33
ST-2,PK-PEP,18,-M,VOLCANO,Andy Fyles,ABR - ABR Bloobo webdesign,163w @1.80wkg,15:10.816,33
ST-2,PK-PEP,19,-M,VOLCANO,Richard D’Amour,LWATT - Phoenix,162w @1.70wkg,15:27.762,33
ST-2,PK-PEP,20,-M,VOLCANO,Bruce Dovey,SISU - SISU - LETOUR,161w @1.70wkg,15:32.086,33
ST-2,PK-PEP,21,-M,VOLCANO,David Barnett,TBW - Watopia Tour,144w @1.50wkg,17:18.360,31
ST-3,PK-CAP,1,-M,EPIC,Paul Hamblett,BURRITO - BURRITO - LETOUR,369w @5.40wkg,17:52.322,50
ST-3,PK-CAP,2,-M,EPIC,Maciek m,ZTPL - ZTPL - LETOUR,410w @5.30wkg,17:55.291,46
ST-3,PK-CAP,3,-M,EPIC,Chris Dawson,WLECOL - WLECOL - LETOUR,396w @5.30wkg,17:57.843,43
ST-3,PK-CAP,4,-M,EPIC,Rinus Verhelle,RELENTLESS - Taipan,333w @5.40wkg,17:57.930,41
ST-3,PK-CAP,5,-M,EPIC,Adrien,FFZ - FFZ Spartiate,313w @5.50wkg,17:57.961,40
ST-3,PK-CAP,6,-M,EPIC,Sebastien DUCASSE,FFZ - FFZ Spartiate,367w @5.70wkg,17:58.113,39
ST-3,PK-CAP,7,-M,EPIC,Michael Gamst,BL13 - BL13 - LETOUR,337w @5.30wkg,17:58.146,38
ST-3,PK-CAP,8,-M,EPIC,Piotr Truszczyński,ZTPL - ZTPL - LETOUR,376w @5.30wkg,17:58.526,37
ST-3,PK-CAP,9,-M,EPIC,Meyckeens Sébastien,FFZ - FFZ Spartiate,336w @5.60wkg,17:58.625,36
ST-3,PK-CAP,10,-M,EPIC,J. Carton CLS. CAP,TEAMCLS - Vitesse verte,323w @5.50wkg,17:58.940,35
ST-3,PK-CAP,11,-M,EPIC,Arne,COALITION - Beta,368w @5.30wkg,17:59.794,33
ST-3,PK-CAP,12,-M,EPIC,Michel Pinto machado,FRR - Spectre,406w @5.50wkg,17:59.892,33
ST-3,PK-CAP,13,-M,EPIC,Petar Dashev [CAP],FRR - Spectre,341w @5.30wkg,18:04.701,33
ST-3,PK-CAP,14,-M,EPIC,Adam Vogt,OTR - Snowflakes,378w @5.60wkg,18:42.041,33
ST-3,PK-CAP,15,-M,EPIC,Brett boniface,OMG - OMG avec WEZ,317w @5.10wkg,18:51.217,33
ST-3,PK-CAP,16,-M,EPIC,Stefan Kirchmair,KIRCHMAIR - KIRCHMAIR - LETOUR,338w @5.20wkg,18:55.181,33
ST-3,PK-CAP,17,-M,EPIC,Ben Russell,WLECOL - WLECOL - LETOUR,331w @5.20wkg,18:55.350,33
ST-3,PK-CAP,18,-M,EPIC,Diogo Calçada,FRR - Spectre,349w @5.10wkg,18:55.655,33
ST-3,PK-CAP,19,-M,EPIC,Nico Peller,KIRCHMAIR - KIRCHMAIR - LETOUR,336w @4.90wkg,18:57.043,33
ST-3,PK-CAP,20,-M,EPIC,Kjell Gunnar Gjerdal,EVOLUTION - Warriors,392w @4.80wkg,18:57.495,33
ST-3,PK-CAP,21,-M,EPIC,mickael plantureux,HEX - HEX - LETOUR,287w @5.00wkg,18:59.794,31
ST-3,PK-CAP,22,-M,EPIC,CLAMOTE,FRR - Spectre,366w @5.00wkg,18:59.850,31
ST-3,PK-CAP,23,-M,EPIC,Daniel Pinto,OMG - OMG avec WEZ,345w @4.90wkg,19:00.170,31
ST-3,PK-CAP,24,-M,EPIC,e Harris,TFC - TFC Harriers,401w @5.00wkg,19:00.202,31
ST-3,PK-CAP,25,-M,EPIC,Brett Hickford,COALITION - Beta,366w @5.40wkg,19:00.337,31
ST-3,PK-CAP,26,-M,EPIC,Alex Lemp,TALENTF - TALENTF - LETOUR,397w @4.80wkg,19:00.409,31
ST-3,PK-CAP,27,-M,EPIC,Pierre Courtoy,CRYO-GEN - Lancelot,323w @5.10wkg,19:01.529,31
ST-3,PK-CAP,28,-M,EPIC,Adam Otstot,RELENTLESS - Taipan,339w @4.80wkg,19:02.724,31
ST-3,PK-CAP,29,-M,EPIC,Andrew Alderson,FRR - Spectre,357w @4.90wkg,19:04.280,31
ST-3,PK-CAP,30,-M,EPIC,Alex Rockwell,Race3R - ACDC,337w @4.90wkg,19:04.719,31
ST-3,PK-CAP,31,-M,EPIC,Nathan Miller,RELENTLESS - Taipan,421w @4.80wkg,19:04.924,29
ST-3,PK-CAP,32,-M,EPIC,Mathias Kemnitz,FRR - Spectre,352w @4.80wkg,19:05.524,29
ST-3,PK-CAP,33,-M,EPIC,James Skulczuk,BURRITO - BURRITO - LETOUR,443w @4.70wkg,19:05.719,29
ST-3,PK-CAP,34,-M,EPIC,Travis Gatesman,RELENTLESS - Taipan,425w @4.80wkg,19:06.118,29
ST-3,PK-CAP,35,-M,EPIC,Mark Talbot,COALITION - Le Tour,348w @4.80wkg,19:06.161,29
ST-3,PK-CAP,36,-M,EPIC,a.lex,TALENTF - TALENTF - LETOUR,348w @4.80wkg,19:06.309,29
ST-3,PK-CAP,37,-M,EPIC,Jake Saunders,RELENTLESS - Taipan,369w @4.70wkg,19:06.732,29
ST-3,PK-CAP,38,-M,EPIC,Brian Bishop,OTR - Crazy8s,370w @4.90wkg,19:06.790,29
ST-3,PK-CAP,39,-M,EPIC,Schwaiger Christian,SWM - SWM - LETOUR,360w @5.10wkg,19:10.385,29
ST-3,PK-CAP,40,-M,EPIC,Cedric RICHARD,HEX - HEX - LETOUR,355w @5.20wkg,19:10.533,29
ST-3,PK-CAP,41,-M,EPIC,Bart Van der Linden,OMG - OMG avec WEZ,333w @5.20wkg,19:13.388,25
ST-3,PK-CAP,42,-M,EPIC,Josh Harris,TBW - Watopia Tour,324w @5.10wkg,19:15.339,25
ST-3,PK-CAP,43,-M,EPIC,Ritter Moritz,SWM - SWM - LETOUR,349w @4.80wkg,19:16.511,25
ST-3,PK-CAP,44,-M,EPIC,Ben clarke,OTR - Crazy8s,351w @4.70wkg,19:18.004,25
ST-3,PK-CAP,45,-M,EPIC,Karl Norris,ABR - ABR Bloobo webdesign,330w @4.90wkg,19:18.172,25
ST-3,PK-CAP,46,-M,EPIC,Daniel Mundell,BL13 - BL13 - LETOUR,312w @4.90wkg,19:19.076,25
ST-3,PK-CAP,47,-M,EPIC,Kalle Kadens,FRR - Spectre,293w @5.20wkg,19:19.358,25
ST-3,PK-CAP,48,-M,EPIC,Christian Grupp,TALENTF - TALENTF - LETOUR,397w @4.70wkg,19:19.757,25
ST-3,PK-CAP,49,-M,EPIC,Arend Cocquyt,BAKPDL - BP1,325w @4.90wkg,19:19.773,25
ST-3,PK-CAP,50,-M,EPIC,Martin Goikoetxea Conde,TT1 - TT1 - LETOUR,326w @4.80wkg,19:19.776,25
ST-3,PK-CAP,51,-M,EPIC,Jan Lammers,TALENTF - TALENTF - LETOUR,347w @5.00wkg,19:19.822,22
ST-3,PK-CAP,52,-M,EPIC,Gonzague PETIT,FFZ - FFZ Spartiate,320w @4.70wkg,19:19.906,22
ST-3,PK-CAP,53,-M,EPIC,Andrew Dinsmore,TFC - TFC Harriers,316w @4.80wkg,19:20.156,22
ST-3,PK-CAP,54,-M,EPIC,Mark Elding,BL13 - BL13 - LETOUR,342w @4.70wkg,19:20.234,22
ST-3,PK-CAP,55,-M,EPIC,Thomas Wagner,FRR - Spectre,315w @5.00wkg,19:29.184,22
ST-3,PK-CAP,56,-M,EPIC,Charles-Antoine Messier,5W4T - 5W4T,360w @4.90wkg,19:31.232,22
ST-3,PK-CAP,57,-M,EPIC,Charles Asselin,OPT - Velo Optimum,365w @4.90wkg,19:32.491,22
ST-3,PK-CAP,58,-M,EPIC,H. Çelebi,FRR - Spectre,330w @5.10wkg,19:33.005,22
ST-3,PK-CAP,59,-M,EPIC,Greg Morgan,EVOLUTION - Warriors,350w @4.90wkg,19:34.642,22
ST-3,PK-CAP,60,-M,EPIC,Unknow Fellow,FRR - Spectre,323w @4.90wkg,19:35.717,22
ST-3,PK-CAP,61,-M,EPIC,Joris Voorn,ZSUNR - ZSUNR - LETOUR,324w @5.10wkg,19:38.445,19
ST-3,PK-CAP,62,-M,EPIC,Charles-Olivier Laporte,OPT - Velo Optimum,327w @5.00wkg,19:38.490,19
ST-3,PK-CAP,63,-M,EPIC,Patrick Schaefer,OTR - Snowflakes,325w @4.80wkg,19:39.059,19
ST-3,PK-CAP,64,-M,EPIC,Rui Oliveira,FRR - Spectre,321w @4.80wkg,19:39.434,19
ST-3,PK-CAP,65,-M,EPIC,Steve Shipman,Race3R - ACDC,385w @5.00wkg,19:51.492,19
ST-3,PK-CAP,66,-M,EPIC,Lee Baxter,BURRITO - BURRITO - LETOUR,360w @5.00wkg,19:52.222,19
ST-3,PK-CAP,67,-M,EPIC,Matthew spooner,BL13 - BL13 - LETOUR,339w @5.00wkg,19:53.550,19
ST-3,PK-CAP,68,-M,EPIC,Thomas Davison,EVOLUTION - Warriors,350w @4.80wkg,19:54.175,19
ST-3,PK-CAP,69,-M,EPIC,Marc Gates,TBW - Watopia Tour,368w @4.90wkg,19:58.440,19
ST-3,PK-CAP,70,-M,EPIC,Uto HAMA,FRR - Spectre,313w @4.80wkg,19:58.677,19
ST-3,PK-CAP,71,-M,EPIC,Gustav Lindqvist,FRR - Spectre,250w @4.30wkg,20:01.537,16
ST-3,PK-CAP,72,-M,EPIC,Alex Banville,COALITION - Beta,321w @4.80wkg,20:06.603,16
ST-3,PK-CAP,73,-M,EPIC,David Cheam,EVOLUTION - Warriors,274w @4.70wkg,20:07.184,16
ST-3,PK-CAP,74,-M,EPIC,Luc Guilbeault,5W4T - 5W4T,353w @4.60wkg,20:07.718,16
ST-3,PK-CAP,75,-M,EPIC,Teppo Laurio,WLECOL - WLECOL - LETOUR,308w @4.70wkg,20:08.399,16
ST-3,PK-CAP,76,-M,EPIC,Nate Silva,COALITION - Beta,404w @4.80wkg,20:08.413,16
ST-3,PK-CAP,77,-M,EPIC,thomas evans,TEAMCLS - Vitesse verte,295w @4.70wkg,20:09.200,16
ST-3,PK-CAP,78,-M,EPIC,Dom clarke,BURRITO - BURRITO - LETOUR,347w @4.60wkg,20:09.334,16
ST-3,PK-CAP,79,-M,EPIC,Paul Kearney,TEAMCLS - Vitesse verte,356w @4.70wkg,20:09.862,16
ST-3,PK-CAP,80,-M,EPIC,Maxime Bernard,FFZ - FFZ Spartiate,294w @4.60wkg,20:09.930,16
ST-3,PK-CAP,81,-M,EPIC,Felix Gauthier,OPT - Velo Optimum,330w @4.70wkg,20:10.524,13
ST-3,PK-CAP,82,-M,EPIC,Rusty Davis,FRR - Spectre,336w @5.40wkg,20:13.314,13
ST-3,PK-CAP,83,-M,EPIC,Henry Uys,ZSUNR - ZSUNR - LETOUR,332w @4.50wkg,20:35.730,13
ST-3,PK-CAP,84,-M,EPIC,Francis Cayouette,5W4T - 5W4T,360w @4.60wkg,20:36.638,13
ST-3,PK-CAP,85,-M,EPIC,Peter McMullan,BURRITO - BURRITO - LETOUR,362w @4.60wkg,20:37.766,13
ST-3,PK-CAP,86,-M,EPIC,Tim Shields,ABR - ABR Bloobo webdesign,416w @4.50wkg,20:38.271,13
ST-3,PK-CAP,87,-M,EPIC,Jono Martin,Race3R - ACDC,364w @4.30wkg,20:40.834,13
ST-3,PK-CAP,88,-M,EPIC,Jared Benney (ABR),ABR - ABR Bloobo webdesign,417w @4.40wkg,20:40.902,13
ST-3,PK-CAP,89,-M,EPIC,Michael Greiner,OMG - OMG avec WEZ,392w @4.50wkg,20:42.350,13
ST-3,PK-CAP,90,-M,EPIC,Tobias van Toledo,EVOLUTION - Warriors,385w @4.40wkg,20:45.001,13
ST-3,PK-CAP,91,-M,EPIC,Kial Jackson,BURRITO - BURRITO - LETOUR,378w @4.30wkg,20:45.608,10
ST-3,PK-CAP,92,-M,EPIC,Michael Painter,COALITION - Beta,319w @4.60wkg,20:46.576,10
ST-3,PK-CAP,93,-M,EPIC,Ben Soja,KIRCHMAIR - KIRCHMAIR - LETOUR,282w @4.60wkg,20:46.722,10
ST-3,PK-CAP,94,-M,EPIC,Aaron Girdlestone,EVOLUTION - Warriors,335w @4.40wkg,20:51.953,10
ST-3,PK-CAP,95,-M,EPIC,Paweł Kalita,ZTPL - ZTPL - LETOUR,339w @4.30wkg,21:00.177,10
ST-3,PK-CAP,96,-M,EPIC,Nicolas Boucher,OPT - Velo Optimum,299w @4.40wkg,21:03.856,10
ST-3,PK-CAP,97,-M,EPIC,Samuel Le Dortz,BL13 - BL13 - LETOUR,289w @4.40wkg,21:05.548,10
ST-3,PK-CAP,98,-M,EPIC,Patrick Orrick,OMG - OMG avec WEZ,289w @4.60wkg,21:14.151,10
