X1,X2,X3,X4,X5,X6,X7,X8
POLKA,PK-CAP,1,-M,Stefan Kirchmair,KIRCHMAIR - KIRCHMAIR - LETOUR,8,519
POLKA,PK-CAP,2,-M,Mark Elding,BL13 - BL13 - LETOUR,8,487
POLKA,PK-CAP,3,-M,Ben Russell,WLECOL - WLECOL - LETOUR,8,464
POLKA,PK-CAP,4,-M,Teppo Laurio,WLECOL - WLECOL - LETOUR,8,461
POLKA,PK-CAP,5,-M,Daniel Mundell,BL13 - BL13 - LETOUR,8,444
POLKA,PK-CAP,6,-M,Nico Peller,KIRCHMAIR - KIRCHMAIR - LETOUR,8,420
POLKA,PK-CAP,7,-M,Arne,COALITION - Beta,8,412
POLKA,PK-CAP,8,-M,Rinus Verhelle,RELENTLESS - Taipan,8,406
POLKA,PK-CAP,9,-M,Andrew Dinsmore,TFC - TFC Harriers,8,386
POLKA,PK-CAP,10,-M,Ritter Moritz,SWM - SWM - LETOUR,7,386
POLKA,PK-CAP,11,-M,Brett boniface,OMG - OMG avec WEZ,6,384
POLKA,PK-CAP,12,-M,Arend Cocquyt,BAKPDL - BP1,8,384
POLKA,PK-CAP,13,-M,Cedric RICHARD,HEX - HEX - LETOUR,8,384
POLKA,PK-CAP,14,-M,Diogo Calçada,FRR - Spectre,8,383
POLKA,PK-CAP,15,-M,Kjell Gunnar Gjerdal,EVOLUTION - Warriors,8,378
POLKA,PK-CAP,16,-M,Thomas Wagner,FRR - Spectre,7,378
POLKA,PK-CAP,17,-M,J. Carton CLS. CAP,TEAMCLS - Vitesse verte,8,369
POLKA,PK-CAP,18,-M,Kalle Kadens,FRR - Spectre,8,368
POLKA,PK-CAP,19,-M,Petar Dashev [CAP],FRR - Spectre,8,362
POLKA,PK-CAP,20,-M,Charles-Olivier Laporte,OPT - Velo Optimum,8,361
POLKA,PK-CAP,21,-M,James Skulczuk,BURRITO - BURRITO - LETOUR,8,360
POLKA,PK-CAP,22,-M,Christian Grupp,TALENTF - TALENTF - LETOUR,8,360
POLKA,PK-CAP,23,-M,a.lex,TALENTF - TALENTF - LETOUR,8,355
POLKA,PK-CAP,24,-M,Alex Lemp,TALENTF - TALENTF - LETOUR,8,347
POLKA,PK-CAP,25,-M,Michael Gamst,BL13 - BL13 - LETOUR,7,341
POLKA,PK-CAP,26,-M,Michel Pinto machado,FRR - Spectre,8,341
POLKA,PK-CAP,27,-M,Tim Shields,ABR - ABR Bloobo webdesign,8,339
POLKA,PK-CAP,28,-M,Unknow Fellow,FRR - Spectre,8,336
POLKA,PK-CAP,29,-M,Daniel Pinto,OMG - OMG avec WEZ,8,333
POLKA,PK-CAP,30,-M,Matthew spooner,BL13 - BL13 - LETOUR,8,323
POLKA,PK-CAP,31,-M,Mark Talbot,COALITION - Le Tour,8,322
POLKA,PK-CAP,32,-M,Travis Gatesman,RELENTLESS - Taipan,8,321
POLKA,PK-CAP,33,-M,CLAMOTE,FRR - Spectre,8,319
POLKA,PK-CAP,34,-M,Mathias Kemnitz,FRR - Spectre,8,312
POLKA,PK-CAP,35,-M,e Harris,TFC - TFC Harriers,8,310
POLKA,PK-CAP,36,-M,Brian Bishop,OTR - Crazy8s,8,305
POLKA,PK-CAP,37,-M,Gonzague PETIT,FFZ - FFZ Spartiate,8,303
POLKA,PK-CAP,38,-M,Karl Norris,ABR - ABR Bloobo webdesign,8,297
POLKA,PK-CAP,39,-M,Nathan Miller,RELENTLESS - Taipan,8,295
POLKA,PK-CAP,40,-M,mickael plantureux,HEX - HEX - LETOUR,4,293
POLKA,PK-CAP,41,-M,Adam Vogt,OTR - Snowflakes,8,292
POLKA,PK-CAP,42,-M,Charles-Antoine Messier,5W4T - 5W4T,7,291
POLKA,PK-CAP,43,-M,Maxime Bernard,FFZ - FFZ Spartiate,8,290
POLKA,PK-CAP,44,-M,H. Çelebi,FRR - Spectre,8,288
POLKA,PK-CAP,45,-M,Bart Van der Linden,OMG - OMG avec WEZ,7,288
POLKA,PK-CAP,46,-M,Schwaiger Christian,SWM - SWM - LETOUR,6,286
POLKA,PK-CAP,47,-M,Gustav Lindqvist,FRR - Spectre,8,283
POLKA,PK-CAP,48,-M,Yoann Deldossi,HEX - HEX - LETOUR,6,280
POLKA,PK-CAP,49,-M,Nate Silva,COALITION - Beta,8,279
POLKA,PK-CAP,50,-M,Henry Uys,ZSUNR - ZSUNR - LETOUR,6,274
POLKA,PK-CAP,51,-M,Paul Kearney,TEAMCLS - Vitesse verte,8,272
POLKA,PK-CAP,52,-M,Joris Voorn,ZSUNR - ZSUNR - LETOUR,8,268
POLKA,PK-CAP,53,-M,Bastian von Hayn,TALENTF - TALENTF - LETOUR,8,266
POLKA,PK-CAP,54,-M,Thomas Davison,EVOLUTION - Warriors,8,259
POLKA,PK-CAP,55,-M,Ben Soja,KIRCHMAIR - KIRCHMAIR - LETOUR,8,254
POLKA,PK-CAP,56,-M,Tobias van Toledo,EVOLUTION - Warriors,8,246
POLKA,PK-CAP,57,-M,Bastin Maxime,FFZ - FFZ Spartiate,6,244
POLKA,PK-CAP,58,-M,Greg Morgan,EVOLUTION - Warriors,6,241
POLKA,PK-CAP,59,-M,Andrew Perkins,LVLESPORT - LEVEL Men,8,238
POLKA,PK-CAP,60,-M,Jan Lammers,TALENTF - TALENTF - LETOUR,6,233
POLKA,PK-CAP,61,-M,David Cheam,EVOLUTION - Warriors,8,223
POLKA,PK-CAP,62,-M,thomas evans,TEAMCLS - Vitesse verte,6,220
POLKA,PK-CAP,63,-M,Ben clarke,OTR - Crazy8s,8,217
POLKA,PK-CAP,64,-M,Adam Otstot,RELENTLESS - Taipan,6,213
POLKA,PK-CAP,65,-M,David Henderson,OMG - OMG avec WEZ,5,212
POLKA,PK-CAP,66,-M,Dom clarke,BURRITO - BURRITO - LETOUR,8,211
POLKA,PK-CAP,67,-M,Duncan Johnson,OTR - Octopi,7,210
POLKA,PK-CAP,68,-M,Michael Greiner,OMG - OMG avec WEZ,8,209
POLKA,PK-CAP,69,-M,Patrick Schaefer,OTR - Snowflakes,7,206
POLKA,PK-CAP,70,-M,Jared Benney (ABR),ABR - ABR Bloobo webdesign,8,203
POLKA,PK-CAP,71,-M,Felix Gauthier,OPT - Velo Optimum,5,200
POLKA,PK-CAP,72,-M,Adrien,FFZ - FFZ Spartiate,5,200
POLKA,PK-CAP,73,-M,Hugues Joannis,5W4T - 5W4T,7,193
POLKA,PK-CAP,74,-M,Martin Goikoetxea Conde,TT1 - TT1 - LETOUR,3,191
POLKA,PK-CAP,75,-M,James Bowtell,CRCAF - CRCAF - LETOUR,8,190
POLKA,PK-CAP,76,-M,Francis Cayouette,5W4T - 5W4T,7,187
POLKA,PK-CAP,77,-M,Patrick Orrick,OMG - OMG avec WEZ,6,187
POLKA,PK-CAP,78,-M,Meyckeens Sébastien,FFZ - FFZ Spartiate,4,187
POLKA,PK-CAP,79,-M,Kial Jackson,BURRITO - BURRITO - LETOUR,3,182
POLKA,PK-CAP,80,-M,Philipp Diethelm,RELENTLESS - Taipan,7,180
POLKA,PK-CAP,81,-M,Luc Guilbeault,5W4T - 5W4T,4,177
POLKA,PK-CAP,82,-M,Peter Mogg,OMG - OMG avec WEZ,8,176
POLKA,PK-CAP,83,-M,Danies Camille,HEX - HEX - LETOUR,3,176
POLKA,PK-CAP,84,-M,Aaron Girdlestone,EVOLUTION - Warriors,5,174
POLKA,PK-CAP,85,-M,Pierre Courtoy,CRYO-GEN - Lancelot,2,173
POLKA,PK-CAP,86,-M,Michel Rivard,5W4T - 5W4T,8,172
POLKA,PK-CAP,87,-M,Josh Harris,TBW - Watopia Tour,6,170
POLKA,PK-CAP,88,-M,Walter Simon,SWM - SWM - LETOUR,4,169
POLKA,PK-CAP,89,-M,Alex Banville,COALITION - Beta,7,168
POLKA,PK-CAP,90,-M,Maciek m,ZTPL - ZTPL - LETOUR,2,157
POLKA,PK-CAP,91,-M,Mark Redfern,EVOLUTION - Le Tour,5,156
POLKA,PK-CAP,92,-M,Charles Asselin,OPT - Velo Optimum,6,155
POLKA,PK-CAP,93,-M,James E Furman,OTR - Snowflakes,4,154
POLKA,PK-CAP,94,-M,Jan Steinmann,WLECOL - WLECOL - LETOUR,5,152
POLKA,PK-CAP,95,-M,JP Durand,5W4T - 5W4T,6,148
POLKA,PK-CAP,96,-M,Andrew Alderson,FRR - Spectre,4,145
POLKA,PK-CAP,97,-M,Thomas Vael,ZSUNR - ZSUNR - LETOUR,3,144
POLKA,PK-CAP,98,-M,Hannes Hamberger,VEGAN - VEGAN - LETOUR,8,143
POLKA,PK-CAP,99,-M,Sebastien DUCASSE,FFZ - FFZ Spartiate,3,141
POLKA,PK-CAP,100,-M,Jon Werme,eSRT - eSRT - LETOUR,5,140
POLKA,PK-CAP,101,-M,Peter McMullan,BURRITO - BURRITO - LETOUR,5,136
POLKA,PK-CAP,102,-M,Richard Watson,ABR - ABR Bloobo webdesign,7,135
POLKA,PK-CAP,103,-M,Kelsey smith,RELENTLESS - Taipan,8,135
POLKA,PK-CAP,104,-M,Paul Hamblett,BURRITO - BURRITO - LETOUR,1,134
POLKA,PK-CAP,105,-M,Chris Dawson,WLECOL - WLECOL - LETOUR,1,126
POLKA,PK-CAP,106,-M,Noah Balch,OTR - Octopi,3,125
POLKA,PK-CAP,107,-M,Paoloni,FFZ - FFZ Spartiate,4,123
POLKA,PK-CAP,108,-M,Per Sam,TEAMCLS - Vitesse verte,2,119
POLKA,PK-CAP,109,-M,Christopher Pruitt,RELENTLESS - Taipan,2,117
POLKA,PK-CAP,110,-M,Siegfried Pfeifer,SWM - SWM - LETOUR,6,114
POLKA,PK-CAP,111,-M,Rusty Davis,FRR - Spectre,7,113
POLKA,PK-CAP,112,-M,Andrew Nicholl,DIRT - DIRT - LETOUR,8,113
POLKA,PK-CAP,113,-M,Alex Rockwell,Race3R - ACDC,4,111
POLKA,PK-CAP,114,-M,Zack Muetterties,BL13 - BL13 - LETOUR,5,105
POLKA,PK-CAP,115,-M,Luke Marshall,COALITION - Le Tour,4,104
POLKA,PK-CAP,116,-M,Mark de Bruijn,RELENTLESS - Taipan,4,103
POLKA,PK-CAP,117,-M,Nicolas Boucher,OPT - Velo Optimum,6,101
POLKA,PK-CAP,118,-M,Marc Gates,TBW - Watopia Tour,3,101
POLKA,PK-CAP,119,-M,Jude LaRene,OMG - OMG avec WEZ,6,100
POLKA,PK-CAP,120,-M,Steve Shipman,Race3R - ACDC,2,99
POLKA,PK-CAP,121,-M,Pedro Borlido,FRR - Spectre,2,97
POLKA,PK-CAP,122,-M,Piotr Truszczyński,ZTPL - ZTPL - LETOUR,1,97
POLKA,PK-CAP,123,-M,Samuel Le Dortz,BL13 - BL13 - LETOUR,4,94
POLKA,PK-CAP,124,-M,Jonathan Blomqvist,eSRT - eSRT - LETOUR,4,94
POLKA,PK-CAP,125,-M,Brett Hickford,COALITION - Beta,1,84
POLKA,PK-CAP,126,-M,Nicolas Rousselange,TALENTF - TALENTF - LETOUR,1,70
POLKA,PK-CAP,127,-M,Michael Painter,COALITION - Beta,2,66
POLKA,PK-CAP,128,-M,Rui Oliveira,FRR - Spectre,2,65
POLKA,PK-CAP,129,-M,Mason Rocca,SISU - SISU - LETOUR,1,64
POLKA,PK-CAP,130,-M,Strasser Matthias,SWM - SWM - LETOUR,2,62
POLKA,PK-CAP,131,-M,Matt Tomlinson,TT1 - TT1 - LETOUR,1,62
POLKA,PK-CAP,132,-M,Samuel Tremblay,OPT - Velo Optimum,3,61
POLKA,PK-CAP,133,-M,Dan Pedroza,OMG - OMG avec WEZ,2,61
POLKA,PK-CAP,134,-M,Travis Samuel,WLECOL - WLECOL - LETOUR,1,60
POLKA,PK-CAP,135,-M,Pascal Höhn,TALENTF - TALENTF - LETOUR,1,60
POLKA,PK-CAP,136,-M,Marc Santo,TALENTF - TALENTF - LETOUR,1,56
POLKA,PK-CAP,137,-M,Jake Saunders,RELENTLESS - Taipan,1,55
POLKA,PK-CAP,138,-M,André Canuto,OMG - OMG avec WEZ,1,54
POLKA,PK-CAP,139,-M,Mattias Wahlbeck,eSRT - eSRT - LETOUR,3,52
POLKA,PK-CAP,140,-M,Felipe Nystrom,OMG - OMG avec WEZ,1,51
POLKA,PK-CAP,141,-M,Paweł Kalita,ZTPL - ZTPL - LETOUR,1,51
POLKA,PK-CAP,142,-M,Jacek Karluk,Race3R - ACDC,2,50
POLKA,PK-CAP,143,-M,Jono Martin,Race3R - ACDC,3,47
POLKA,PK-CAP,144,-M,Adil Tabalong,ZIRT - ZIRT Uno,2,46
POLKA,PK-CAP,145,-M,Joey M,DIRT - DIRT - LETOUR,3,46
POLKA,PK-CAP,146,-M,Abdoullah Mitiche,EVOLUTION - Warriors,1,45
POLKA,PK-CAP,147,-M,Rasmus Raben,ABR - ABR Bloobo webdesign,2,44
POLKA,PK-CAP,148,-M,Hugo Viort,FRR - Spectre,1,41
POLKA,PK-CAP,149,-M,Massimiliano Wiser,TEAMCLS - Vitesse verte,1,41
POLKA,PK-CAP,150,-M,Mark Wise,ABR - ABR Bloobo webdesign,3,40
POLKA,PK-CAP,151,-M,Eric Flanders,OMG - OMG avec WEZ,1,39
POLKA,PK-CAP,152,-M,Jerry Olsson,SZ - SZ LOKE,1,38
POLKA,PK-CAP,153,-M,Lee Baxter,BURRITO - BURRITO - LETOUR,1,38
POLKA,PK-CAP,154,-M,Uto HAMA,FRR - Spectre,1,33
POLKA,PK-CAP,155,-M,Sammy Knockaert,FRR - Spectre,1,33
POLKA,PK-CAP,156,-M,Chris,FRR - Spectre,1,30
POLKA,PK-CAP,157,-M,PESCE Julien,OMG - OMG avec WEZ,1,29
POLKA,PK-CAP,158,-M,Eric Wise,VELOS - VELOSiraptors,2,26
POLKA,PK-CAP,159,-M,SCHMITT,FRR - Spectre,1,20
POLKA,PK-CAP,160,-M,André Minas,FRR - Spectre,1,20
POLKA,PK-CAP,161,-M,Alex Watts,TT1 - TT1 - LETOUR,2,19
POLKA,PK-CAP,162,-M,Gabe Altopp,CRCAF - CRCAF - LETOUR,2,19
POLKA,PK-CAP,163,-M,Stephen Corbyn,VELOS - VELOSiraptors,1,18
POLKA,PK-CAP,164,-M,Gerome Romey,HEX - HEX - LETOUR,2,13
POLKA,PK-CAP,165,-M,Anthony Hepworth,OPT - Velo Optimum,2,13
POLKA,PK-CAP,166,-M,Anders Broberg,eSRT - eSRT - LETOUR,2,7
POLKA,PK-CRP,1,-M,Justus Ade,SZ - SZ LOKE,8,510
POLKA,PK-CRP,2,-M,Carl Frechette,OPT - Velo Optimum,8,510
POLKA,PK-CRP,3,-M,Taylor Gonsoulin,OTR - Crazy8s,8,497
POLKA,PK-CRP,4,-M,Jason Bridges,RELENTLESS - Taipan,8,494
POLKA,PK-CRP,5,-M,Schaub Sebastian,SWM - SWM - LETOUR,8,488
POLKA,PK-CRP,6,-M,Kris Poole,FRR - Spectre,8,486
POLKA,PK-CRP,7,-M,David Kowalski,COALITION - Le Tour,8,450
POLKA,PK-CRP,8,-M,Philippe Hakier,5W4T - 5W4T,8,430
POLKA,PK-CRP,9,-M,Joseph Shields,RELENTLESS - Taipan,7,430
POLKA,PK-CRP,10,-M,Eric Nevin,Race3R - ACDC,8,429
POLKA,PK-CRP,11,-M,Cedrick Graham,OPT - Velo Optimum,8,428
POLKA,PK-CRP,12,-M,Jean-Christophe Beaulieu,OPT - Velo Optimum,6,427
POLKA,PK-CRP,13,-M,Diogo Leite,TugaZ - Pico,8,420
POLKA,PK-CRP,14,-M,Mike robson,OTR - Crazy8s,8,418
POLKA,PK-CRP,15,-M,Yves Niederhäuser,WLECOL - WLECOL - LETOUR,8,416
POLKA,PK-CRP,16,-M,Christian Seyr,KIRCHMAIR - KIRCHMAIR - LETOUR,8,416
POLKA,PK-CRP,17,-M,Leon O'Regan,ABR - ABR Bloobo webdesign,8,403
POLKA,PK-CRP,18,-M,David Bagdan,Race3R - ACDC,8,397
POLKA,PK-CRP,19,-M,Matthias Runge,WATTFAB - WATTFAB - LETOUR,8,383
POLKA,PK-CRP,20,-M,Andy Styger,KIRCHMAIR - KIRCHMAIR - LETOUR,7,378
POLKA,PK-CRP,21,-M,Alexandre Doyon,OPT - Velo Optimum,7,377
POLKA,PK-CRP,22,-M,Paul Buckland,RELENTLESS - Taipan,7,375
POLKA,PK-CRP,23,-M,Francis McKinnon,OPT - Velo Optimum,8,374
POLKA,PK-CRP,24,-M,Pavel Morozov,EVOLUTION - Le Tour,8,369
POLKA,PK-CRP,25,-M,Stephan Schweiger,WATTFAB - WATTFAB - LETOUR,8,362
POLKA,PK-CRP,26,-M,Stefan Faulkner,WLECOL - WLECOL - LETOUR,8,361
POLKA,PK-CRP,27,-M,Raphael Caron Asselin,OPT - Velo Optimum,7,358
POLKA,PK-CRP,28,-M,Colin Staats,FRR - Spectre,8,358
POLKA,PK-CRP,29,-M,Ally Loney,DIRT - DIRT - LETOUR,8,346
POLKA,PK-CRP,30,-M,Joker Aldo Sena [ZIRT],ZIRT - ZIRT Uno,8,345
POLKA,PK-CRP,31,-M,M.Tommis,TBR - JumboVisma,8,344
POLKA,PK-CRP,32,-M,Christian Baum,SWM - SWM - LETOUR,8,340
POLKA,PK-CRP,33,-M,Chris Pearce,TBR - JumboVisma,7,339
POLKA,PK-CRP,34,-M,Mark Fenton,ABR - ABR Bloobo webdesign,8,336
POLKA,PK-CRP,35,-M,Dan Pannell,COALITION - Le Tour,8,335
POLKA,PK-CRP,36,-M,Daniel Manalo,OTR - Octopi,8,334
POLKA,PK-CRP,37,-M,Christoph Hindermann,WATTFAB - WATTFAB - LETOUR,8,332
POLKA,PK-CRP,38,-M,Neil Turner,Race3R - ACDC,6,332
POLKA,PK-CRP,39,-M,VO2max Coaching [CRP],FRR - Spectre,5,330
POLKA,PK-CRP,40,-M,David L Gabb,RELENTLESS - Taipan,8,326
POLKA,PK-CRP,41,-M,Paul Chubb,BL13 - BL13 - LETOUR,6,323
POLKA,PK-CRP,42,-M,GIS,FFZ - FFZ Spartiate,8,317
POLKA,PK-CRP,43,-M,Jason Drummond,USMES - Tour,8,309
POLKA,PK-CRP,44,-M,Martin Cote,LWATT - E-mmortels,8,306
POLKA,PK-CRP,45,-M,Sylvain Lafrance,OPT - Velo Optimum,7,304
POLKA,PK-CRP,46,-M,Guillaume Lamy,OPT - Velo Optimum,8,299
POLKA,PK-CRP,47,-M,Paul Dubienski,SWM - SWM - LETOUR,5,288
POLKA,PK-CRP,48,-M,Gattlen Sébastien,FFZ - FFZ Spartiate,7,288
POLKA,PK-CRP,49,-M,Tobias Lagemann,SISU - SISU - LETOUR,8,285
POLKA,PK-CRP,50,-M,Kevin Mullins,TT1 - TT1 - LETOUR,8,274
POLKA,PK-CRP,51,-M,Niels Delahoutre,ABR - ABR Bloobo webdesign,6,273
POLKA,PK-CRP,52,-M,Craig Segal,ABR - ABR Bloobo webdesign,6,271
POLKA,PK-CRP,53,-M,Nicolas Moreno,ZSUNR - ZSUNR - LETOUR,6,270
POLKA,PK-CRP,54,-M,Sandro LSZ,WATTFAB - WATTFAB - LETOUR,6,267
POLKA,PK-CRP,55,-M,Matjaz Zupanic,Race3R - ACDC,6,264
POLKA,PK-CRP,56,-M,Jonathan Bisson,5W4T - 5W4T,6,263
POLKA,PK-CRP,57,-M,Massimo Fabbri,SOCKS4W - Le Tour,4,255
POLKA,PK-CRP,58,-M,Jin Yamamoto,COALITION - Le Tour,8,254
POLKA,PK-CRP,59,-M,Tom Naabe,TBR - JumboVisma,6,252
POLKA,PK-CRP,60,-M,Ben Mackinson,ABR - ABR Bloobo webdesign,6,246
POLKA,PK-CRP,61,-M,Dave Garguilo,CRCAF - CRCAF - LETOUR,8,232
POLKA,PK-CRP,62,-M,Paul Hollings,EVOLUTION - Warriors,6,223
POLKA,PK-CRP,63,-M,Grant Womack,BL13 - BL13 - LETOUR,5,209
POLKA,PK-CRP,64,-M,Clement Desle,DIRT - DIRT - LETOUR,5,203
POLKA,PK-CRP,65,-M,Ryan M Fiege,COALITION - Le Tour,4,196
POLKA,PK-CRP,66,-M,DT,EVOLUTION - Warriors,3,186
POLKA,PK-CRP,67,-M,Elton Judd,TBR - JumboVisma,6,183
POLKA,PK-CRP,68,-M,Bill Dobson,WLECOL - WLECOL - LETOUR,5,180
POLKA,PK-CRP,69,-M,Jason ONeill,RELENTLESS - Taipan,4,164
POLKA,PK-CRP,70,-M,Benjamin Axt,WATTFAB - WATTFAB - LETOUR,3,160
POLKA,PK-CRP,71,-M,Mathew Bassett,COALITION - Le Tour,2,148
POLKA,PK-CRP,72,-M,Philipp Pene,TALENTF - TALENTF - LETOUR,5,139
POLKA,PK-CRP,73,-M,Martin Ehmoser,TALENTF - TALENTF - LETOUR,4,130
POLKA,PK-CRP,74,-M,Christian Deschênes,5W4T - 5W4T,2,119
POLKA,PK-CRP,75,-M,Nelson Pinto,FRR - Spectre,2,118
POLKA,PK-CRP,76,-M,Richy howell,LVLESPORT - LEVEL Men,3,109
POLKA,PK-CRP,77,-M,Michiel Balcaen,COALITION - Le Tour,3,101
POLKA,PK-CRP,78,-M,Chris Benham,RELENTLESS - Taipan,3,101
POLKA,PK-CRP,79,-M,Robin Andersson,eSRT - eSRT - LETOUR,2,98
POLKA,PK-CRP,80,-M,Julian Herz,WATTFAB - WATTFAB - LETOUR,1,97
POLKA,PK-CRP,81,-M,Christian JACQUE,FFZ - FFZ Spartiate,3,92
POLKA,PK-CRP,82,-M,Rune Jensen,KST - KST - LETOUR,1,83
POLKA,PK-CRP,83,-M,Bob Jones,FRR - Spectre,2,82
POLKA,PK-CRP,84,-M,Ruben Villalain,TFC - TFC Harriers,1,76
POLKA,PK-CRP,85,-M,Alexander Vellekoop,AMANI - AMANI - LETOUR,3,72
POLKA,PK-CRP,86,-M,Jesse Dekker,BAKPDL - BP1,3,69
POLKA,PK-CRP,87,-M,Alden Basmajian,RELENTLESS - Taipan,3,67
POLKA,PK-CRP,88,-M,Troy de Juncker,BAKPDL - BP1,1,66
POLKA,PK-CRP,89,-M,JÃ©rÃ©mie Vachon,5W4T - 5W4T,1,64
POLKA,PK-CRP,90,-M,Alex Nairz,TALENTF - TALENTF - LETOUR,3,63
POLKA,PK-CRP,91,-M,Magnus Wiklund,eSRT - eSRT - LETOUR,1,56
POLKA,PK-CRP,92,-M,Pedro Pinheiro,FRR - Spectre,1,56
POLKA,PK-CRP,93,-M,Nathan Parton,SISU - SISU - LETOUR,1,55
POLKA,PK-CRP,94,-M,Tom Boveree,Race3R - ACDC,1,54
POLKA,PK-CRP,95,-M,Myles Ward,FRR - Spectre,1,53
POLKA,PK-CRP,96,-M,Kevin Metcalfe,COALITION - Le Tour,1,51
POLKA,PK-CRP,97,-M,Neil Bennison,ABR - ABR Bloobo webdesign,1,47
POLKA,PK-CRP,98,-M,Jakob Wilson,RELENTLESS - Taipan,1,46
POLKA,PK-CRP,99,-M,JamesLawler,WLECOL - WLECOL - LETOUR,1,44
POLKA,PK-CRP,100,-M,Bruno Passos,FRR - Spectre,1,44
POLKA,PK-CRP,101,-M,Frank Walter,TALENTF - TALENTF - LETOUR,1,38
POLKA,PK-CRP,102,-M,Matthias Seismann,TALENTF - TALENTF - LETOUR,2,33
POLKA,PK-CRP,103,-M,Tim van rennes,TBR - JumboVisma,2,33
POLKA,PK-CRP,104,-M,Nathan McGinty,DRAFTDINO - Dinos,2,32
POLKA,PK-CRP,105,-M,David,VELOS - VELOSiraptors,2,31
POLKA,PK-CRP,106,-M,Jason Caine,BAKPDL - BP1,2,25
POLKA,PK-CRP,107,-M,Peter Bradbury,ZSCOT - ZSCOT - LETOUR,1,16
POLKA,PK-CRP,108,-M,Davis Frease,USMES - Tour,3,16
POLKA,PK-CRP,109,-M,Unai Balenciaga,EVOLUTION - Le Tour,2,16
POLKA,PK-GHT,1,-M,Chris Harnish,FRR - Spectre,8,477
POLKA,PK-GHT,2,-M,Luis Ma Olivares,TBW - Watopia Tour,8,475
POLKA,PK-GHT,3,-M,Eric Detrick,FRR - Spectre,6,471
POLKA,PK-GHT,4,-M,Patrick Caisse,5W4T - 5W4T,8,469
POLKA,PK-GHT,5,-M,Jacket,FRR - Spectre,8,441
POLKA,PK-GHT,6,-M,Jens Schumann,WATTFAB - WATTFAB - LETOUR,8,435
POLKA,PK-GHT,7,-M,Niels Harbs,WATTFAB - WATTFAB - LETOUR,6,425
POLKA,PK-GHT,8,-M,DAVID LAMINETTE  FFZ,FFZ - FFZ Spartiate,7,417
POLKA,PK-GHT,9,-M,Jonathan Winward,TT1 - TT1 - LETOUR,8,404
POLKA,PK-GHT,10,-M,Neil Hodgson,OTR - Snowflakes,8,402
POLKA,PK-GHT,11,-M,Stewart White,TFC - TFC Harriers,8,395
POLKA,PK-GHT,12,-M,Markian Yskout,DIRT - DIRT - LETOUR,8,385
POLKA,PK-GHT,13,-M,Jon Telfer,FRR - Spectre,8,378
POLKA,PK-GHT,14,-M,Nicolas Rafael,OPT - Velo Optimum,8,373
POLKA,PK-GHT,15,-M,Luís Castro,TugaZ - Pico,8,371
POLKA,PK-GHT,16,-M,Maxime Turcotte,OPT - Velo Optimum,8,354
POLKA,PK-GHT,17,-M,Felix,WATTFAB - WATTFAB - LETOUR,8,352
POLKA,PK-GHT,18,-M,Laurent LeBel,5W4T - 5W4T,7,348
POLKA,PK-GHT,19,-M,Jean-Christophe Simard,OPT - Velo Optimum,8,346
POLKA,PK-GHT,20,-M,Andrew Maljaars,EVOLUTION - Le Tour,7,344
POLKA,PK-GHT,21,-M,Colin Swan,DIRT - DIRT - LETOUR,8,330
POLKA,PK-GHT,22,-M,Jon Meals,TFC - TFC Harriers,8,330
POLKA,PK-GHT,23,-M,Antonio Dias,TugaZ - Pico,8,326
POLKA,PK-GHT,24,-M,Fernando Cortes,FRR - Spectre,8,320
POLKA,PK-GHT,25,-M,Lukas Markard,SWM - SWM - LETOUR,8,319
POLKA,PK-GHT,26,-M,Samuel Dupuis,LWATT - E-mmortels,7,319
POLKA,PK-GHT,27,-M,Calle Olsen,SZ - SZ LOKE,8,317
POLKA,PK-GHT,28,-M,Duende Santana,FRR - Spectre,8,316
POLKA,PK-GHT,29,-M,Fredrik Nygren,SZ - SZ LOKE,8,310
POLKA,PK-GHT,30,-M,David Browne,PCH - PCH - LETOUR,8,310
POLKA,PK-GHT,31,-M,Greg Welton,OTR - Snowflakes,8,309
POLKA,PK-GHT,32,-M,Nico Damrat,ABR - ABR Bloobo webdesign,8,308
POLKA,PK-GHT,33,-M,Eltjo Biemold,ZSUNR - ZSUNR - LETOUR,8,306
POLKA,PK-GHT,34,-M,Janne HÃ¶ijer Jakobsson,eSRT - eSRT - LETOUR,7,298
POLKA,PK-GHT,35,-M,Ossie Assem,EVOLUTION - Le Tour,8,290
POLKA,PK-GHT,36,-M,Jonathan Grenier,5W4T - 5W4T,7,290
POLKA,PK-GHT,37,-M,Kevin Broadstreet,FFZ - FFZ Spartiate,8,286
POLKA,PK-GHT,38,-M,Robert Egelnor,SZ - SZ LOKE,5,284
POLKA,PK-GHT,39,-M,Christian Müller,ABR - ABR Bloobo webdesign,4,282
POLKA,PK-GHT,40,-M,Espouy,FFZ - FFZ Spartiate,5,275
POLKA,PK-GHT,41,-M,Tom Durham,ATWT - ATWT - LETOUR,8,274
POLKA,PK-GHT,42,-M,Johan Löwenhamn,SZ - SZ LOKE,7,273
POLKA,PK-GHT,43,-M,Mattias Forslin,FRR - Spectre,8,266
POLKA,PK-GHT,44,-M,Alessandro campana,PCH - PCH - LETOUR,6,265
POLKA,PK-GHT,45,-M,Robert Taylor,ZSCOT - ZSCOT - LETOUR,8,264
POLKA,PK-GHT,46,-M,Joe Woodson,DRAFTDINO - Dinos,6,262
