X1,X2,X3,X4,X5,X6,X7,X8
GC,GC-GHT,8,-M,Greg Welton,OTR - Snowflakes,8,08:40:21.409
GC,GC-GHT,9,-F,Timea Cserhegyi,EVOLUTION - Le Tour,8,08:40:27.385
GC,GC-GHT,10,-M,Felix,WATTFAB - WATTFAB - LETOUR,8,08:44:35.569
GC,GC-GHT,11,-M,Nicolas Rafael,OPT - Velo Optimum,8,08:45:12.578
GC,GC-GHT,12,-M,David Browne,PCH - PCH - LETOUR,8,08:45:43.783
GC,GC-GHT,13,-M,Ossie Assem,EVOLUTION - Le Tour,8,08:46:49.287
GC,GC-GHT,14,-M,Antonio Dias,TugaZ - Pico,8,08:47:16.300
GC,GC-GHT,15,-M,Jon Telfer,FRR - Spectre,8,08:47:30.676
GC,GC-GHT,16,-M,Maxime Turcotte,OPT - Velo Optimum,8,08:47:34.420
GC,GC-GHT,17,-M,Jacket,FRR - Spectre,8,08:47:44.538
GC,GC-GHT,18,-M,Fernando Cortes,FRR - Spectre,8,08:47:44.611
GC,GC-GHT,19,-M,Jonathan Winward,TT1 - TT1 - LETOUR,8,08:47:58.222
GC,GC-GHT,20,-M,Matthew Ladd,COALITION - Le Tour,8,08:49:22.302
GC,GC-GHT,21,-F,Sarah Bishop,OTR - Octopi,8,08:49:59.996
GC,GC-GHT,22,-M,Mattias Forslin,FRR - Spectre,8,08:50:07.208
GC,GC-GHT,23,-M,Eltjo Biemold,ZSUNR - ZSUNR - LETOUR,8,08:50:31.881
GC,GC-GHT,24,-M,Luís Castro,TugaZ - Pico,8,08:53:24.448
GC,GC-GHT,25,-M,Duende Santana,FRR - Spectre,8,08:53:37.453
GC,GC-GHT,26,-M,Markian Yskout,DIRT - DIRT - LETOUR,8,08:55:29.493
GC,GC-GHT,27,-F,Cat Haines,SOCKS4W - Le Tour,8,08:57:00.203
GC,GC-GHT,28,-M,Fredrik Nygren,SZ - SZ LOKE,8,08:58:02.785
GC,GC-GHT,29,-M,Kevin Broadstreet,FFZ - FFZ Spartiate,8,09:01:05.905
GC,GC-GHT,30,-M,Calle Olsen,SZ - SZ LOKE,8,09:01:30.837
GC,GC-GHT,31,-M,Lukas Markard,SWM - SWM - LETOUR,8,09:01:32.893
GC,GC-GHT,32,-M,Tom Durham,ATWT - ATWT - LETOUR,8,09:02:45.054
GC,GC-GHT,33,-M,Colin Swan,DIRT - DIRT - LETOUR,8,09:03:20.450
GC,GC-GHT,34,-F,Mia Mawdsley,eSRT - eSRT - LETOUR,8,09:03:27.900
GC,GC-GHT,35,-M,Chris H,HERD - HERD - LETOUR,8,09:03:45.039
GC,GC-GHT,36,-M,Robert Taylor,ZSCOT - ZSCOT - LETOUR,8,09:06:40.302
GC,GC-GHT,37,-M,Robert Griffin,DRAFTDINO - Dinos,8,09:07:34.270
GC,GC-GHT,38,-M,JJ,ABR - ABR Bloobo webdesign,8,09:08:15.025
GC,GC-GHT,39,-M,Jon Meals,TFC - TFC Harriers,8,09:08:39.082
GC,GC-GHT,40,-M,Steve Cambria,CRCAF - CRCAF - LETOUR,8,09:10:32.005
GC,GC-GHT,41,-M,Nico Damrat,ABR - ABR Bloobo webdesign,8,09:12:16.135
GC,GC-GHT,42,-M,Nathan Manyk,DIRT - DIRT - LETOUR,8,09:13:54.637
GC,GC-GHT,43,-M,Jean-Christophe Simard,OPT - Velo Optimum,8,09:14:36.969
GC,GC-GHT,44,-M,Alexandre Dumont,5W4T - 5W4T,8,09:15:07.196
GC,GC-GHT,45,-M,Thomas Scholz,RCP - RC Pfeil Rebellunas 1,8,09:16:08.558
GC,GC-GHT,46,-M,Peter Salt,CCC - CCC - LETOUR,8,09:19:10.821
GC,GC-GHT,47,-M,Dustin Hess,OTR - Octopi,8,09:19:10.835
GC,GC-GHT,48,-M,Jasmin Marinelli,5W4T - 5W4T,8,09:23:44.633
GC,GC-GHT,49,-M,Scott Pomeroy,TFC - TFC Harriers,8,09:28:23.895
GC,GC-GHT,50,-M,Josh Mahlandt,OTR - Octopi,8,09:28:58.497
GC,GC-GHT,51,-M,Chris Rüter,WATTFAB - WATTFAB - LETOUR,8,09:29:38.544
GC,GC-GHT,52,-M,Matt Corse,LVLESPORT - LEVEL Men,8,09:31:12.186
GC,GC-GHT,53,-M,Kevin Horsley,WLECOL - WLECOL - LETOUR,8,09:33:41.151
GC,GC-GHT,54,-M,Wendell,USMES - Tour,8,09:37:11.264
GC,GC-GHT,55,-M,Martin Ward,ATWT - ATWT - LETOUR,8,09:37:23.567
GC,GC-GHT,56,-M,Jay Keteleers,WLECOL - WLECOL - LETOUR,8,09:42:53.993
GC,GC-GHT,57,-M,DAVID LAMINETTE  FFZ,FFZ - FFZ Spartiate,7,08:42:48.386
GC,GC-GHT,58,-M,Martin Coffey,FRR - Spectre,7,07:34:59.869
GC,GC-GHT,59,-M,Erwin Bootsmann,RCP - RC Pfeil Rebellunas 1,6,07:52:37.177
GC,GC-GHT,60,-M,Jonathan Grenier,5W4T - 5W4T,7,07:55:05.722
GC,GC-GHT,61,-M,Kevin Davis,USMES - Tour,7,08:04:08.218
GC,GC-GHT,62,-M,Samuel Dupuis,LWATT - E-mmortels,7,07:29:07.610
GC,GC-GHT,63,-M,Kieran Ronan,CRCAF - CRCAF - LETOUR,7,07:37:37.017
GC,GC-GHT,64,-M,Rob Millar,OTR - Octopi,7,07:50:38.962
GC,GC-GHT,65,-M,Andrew Harry,ZIRT - ZIRT Uno,7,08:00:10.326
GC,GC-GHT,66,-M,James Esbester,WELLW - WELLW - LETOUR,6,06:43:32.767
GC,GC-GHT,67,-M,Luis Barbosa,TugaZ - Pico,7,08:48:58.037
GC,GC-GHT,68,-M,Paul Graham,WELLW - WELLW - LETOUR,6,06:28:35.628
GC,GC-GHT,69,-M,Pedro Nunes,TugaZ - Pico,7,06:43:49.614
GC,GC-GHT,70,-M,Florian Halstenbach,KIRCHMAIR - KIRCHMAIR - LETOUR,7,06:53:19.206
GC,GC-GHT,71,-M,Oliver Tobian,ALPENTVC - AVC-Hippos,7,06:53:50.422
GC,GC-GHT,72,-M,Janne HÃ¶ijer Jakobsson,eSRT - eSRT - LETOUR,7,06:54:08.974
GC,GC-GHT,73,-M,Sven-Bertil Forsberg,SZ - SZ LOKE,7,06:56:32.929
GC,GC-GHT,74,-M,Thomas Schulz,CRCAF - CRCAF - LETOUR,7,06:57:39.223
GC,GC-GHT,75,-M,Samuel Wirawibawa,ZIRT - ZIRT Uno,7,07:28:39.295
GC,GC-GHT,76,-M,Rui Azevedo,TugaZ - Pico,6,06:06:38.637
GC,GC-GHT,77,-M,Andrew Maljaars,EVOLUTION - Le Tour,7,07:46:15.612
GC,GC-GHT,78,-M,Laurent LeBel,5W4T - 5W4T,7,07:49:28.520
GC,GC-GHT,79,-M,Johan Löwenhamn,SZ - SZ LOKE,7,07:50:53.858
GC,GC-GHT,80,-M,Thomas Muraton,OPT - Velo Optimum,7,08:36:07.751
GC,GC-GHT,81,-M,Alessandro campana,PCH - PCH - LETOUR,6,05:25:31.836
GC,GC-GHT,82,-M,Eric Detrick,FRR - Spectre,6,07:26:35.931
GC,GC-GHT,83,-M,Christian Müller,ABR - ABR Bloobo webdesign,4,04:26:21.517
GC,GC-GHT,84,-M,Peter Holzmann,WLBB - WLBB - LETOUR,4,04:34:11.761
GC,GC-GHT,85,-M,Joe Woodson,DRAFTDINO - Dinos,6,06:15:55.339
GC,GC-GHT,86,-M,Jeremy Chaix,5W4T - 5W4T,6,06:17:09.529
GC,GC-GHT,87,-F,Catherine Paquet,5W4T - 5W4T,5,03:58:28.351
GC,GC-GHT,88,-M,Martijn Wiggers,AMANI - AMANI - LETOUR,4,05:27:48.215
GC,GC-GHT,89,-M,Stuart Bulloch,Race3R - ACDC,5,05:42:32.789
GC,GC-GHT,90,-M,Andrew Rayner,EVOLUTION - Le Tour,4,04:15:52.750
GC,GC-GHT,91,-M,Marco Von Rickenbach,KIRCHMAIR - KIRCHMAIR - LETOUR,4,05:52:51.581
GC,GC-GHT,92,-M,Niels Harbs,WATTFAB - WATTFAB - LETOUR,6,06:18:29.494
GC,GC-GHT,93,-M,Dennis 7B,EVOLUTION - Le Tour,6,06:23:45.286
GC,GC-GHT,94,-M,Chris Shelton,OTR - Snowflakes,6,07:16:54.376
GC,GC-GHT,95,-M,Victor Charlie,AMANI - AMANI - LETOUR,4,03:54:56.961
GC,GC-GHT,96,-M,Anders PetersÃ©n,SZ - SZ LOKE,5,04:32:15.222
GC,GC-GHT,97,-M,Cory Dams,RELENTLESS - Taipan,6,05:48:12.761
GC,GC-GHT,98,-M,Espouy,FFZ - FFZ Spartiate,5,05:29:20.718
GC,GC-GHT,99,-M,Vincent Kirste,WATTFAB - WATTFAB - LETOUR,5,05:14:52.169
GC,GC-GHT,100,-M,David Higgins,TBR - JumboVisma,5,06:11:38.593
GC,GC-GHT,101,-M,Rui Dias,FRR - Spectre,4,04:13:43.818
GC,GC-GHT,102,-M,Gary Haydon,CRYO-GEN - Lancelot,5,04:23:30.133
GC,GC-GHT,103,-M,Harm Verhoeven,TEAMCLS - Vitesse verte,4,04:25:26.462
GC,GC-GHT,104,-M,Sean van der Plas,AMANI - AMANI - LETOUR,5,04:35:20.197
GC,GC-GHT,105,-M,Francesco Roberto Bell,RELENTLESS - Taipan,4,05:01:14.326
GC,GC-GHT,106,-F,Jen Moroz,OTR - Snowflakes,3,03:09:39.793
GC,GC-GHT,107,-M,Stephan Hussmann,FRR - Spectre,4,03:15:59.738
GC,GC-GHT,108,-M,Florian KÃ¶rber,WLBB - WLBB - LETOUR,4,03:17:09.972
GC,GC-GHT,109,-M,Philippe Ponsot,OPT - Velo Optimum,5,04:48:48.566
GC,GC-GHT,110,-M,Matt Nelson,RELENTLESS - Taipan,5,05:57:49.673
GC,GC-GHT,111,-M,Michael da Silva Gunther,CRYO-GEN - Lancelot,4,03:31:41.481
GC,GC-GHT,112,-M,Joel Harding,USMES - Tour,3,03:48:45.806
GC,GC-GHT,113,-M,Edward Hems,COALITION - Le Tour,3,02:50:03.116
GC,GC-GHT,114,-M,Andre Landry,5W4T - 5W4T,2,03:11:57.101
GC,GC-GHT,115,-M,Shaun Yeoman,TFC - TFC Harriers,5,04:46:45.481
GC,GC-GHT,116,-M,Robert Egelnor,SZ - SZ LOKE,5,04:49:12.352
GC,GC-GHT,117,-F,Cornelia Engström,SZ - SZ LOKE,5,04:52:53.544
GC,GC-GHT,118,-M,Joseph Anthony,RELENTLESS - Taipan,5,05:00:37.770
GC,GC-GHT,119,-M,S. Lebeau,FFZ - FFZ Spartiate,5,05:08:37.992
GC,GC-GHT,120,-M,Jeff Tsang,OTR - Snowflakes,3,02:38:41.158
GC,GC-GHT,121,-M,Stephane lachance,LWATT - E-mmortels,3,02:43:23.253
GC,GC-GHT,122,-M,Ulf Bergling,SZ - SZ LOKE,4,03:46:05.688
GC,GC-GHT,123,-M,Erik John,TFC - TFC Harriers,3,04:23:47.390
GC,GC-GHT,124,-F,Morgan Cabot,REVO - REVO,2,02:45:05.511
GC,GC-GHT,125,-M,Sean Phillips,DIRT - DIRT - LETOUR,2,02:47:31.901
GC,GC-GHT,126,-M,Oliver Kiefer,ALPENTVC - AVC-Hippos,4,02:55:01.162
GC,GC-GHT,127,-M,Andy Stewart,RELENTLESS - Taipan,2,02:57:38.498
GC,GC-GHT,128,-F,Ann-Sophie Therrien,OPT - Velo Optimum,4,03:00:01.425
GC,GC-GHT,129,-M,Kendrew Leung,DIRT - DIRT - LETOUR,4,03:13:15.774
GC,GC-GHT,130,-F,Amanda,COALITION - Beta,4,04:47:07.003
GC,GC-GHT,131,-M,Andreas Kuntz,FRR - Spectre,2,02:03:04.858
GC,GC-GHT,132,-M,Sacha Ouimet,5W4T - 5W4T,3,03:02:49.969
GC,GC-GHT,133,-M,Reinold Bürki,WATTFAB - WATTFAB - LETOUR,4,04:00:17.069
GC,GC-GHT,134,-F,Antonia Jubb,ATWT - ATWT - LETOUR,3,01:53:13.964
GC,GC-GHT,135,-M,Kenneth Cools,COALITION - Le Tour,2,03:13:02.246
GC,GC-GHT,136,-M,René Meijer,AMANI - AMANI - LETOUR,4,04:04:11.292
GC,GC-GHT,137,-M,Stevie Cobb,ATWT - ATWT - LETOUR,4,04:13:29.162
GC,GC-GHT,138,-M,Truls Gronvold,FRR - Spectre,2,01:35:05.702
GC,GC-GHT,139,-M,Henrik Engelsen,FRR - Spectre,2,01:35:52.918
GC,GC-GHT,140,-M,David Gillam,TT1 - TT1 - LETOUR,2,03:25:27.457
GC,GC-GHT,141,-F,Caroline,eSRT - eSRT - LETOUR,3,03:38:04.476
GC,GC-GHT,142,-M,Kent Langridge,TFC - TFC Harriers,4,03:41:44.877
GC,GC-GHT,143,-M,Steve Carson,Race3R - ACDC,3,02:06:43.372
GC,GC-GHT,144,-M,Michael Haar,KIRCHMAIR - KIRCHMAIR - LETOUR,2,02:14:00.961
GC,GC-GHT,145,-M,Ant Jenkins,SISU - SISU - LETOUR,2,02:39:02.336
GC,GC-GHT,146,-M,Mikael Herling,eSRT - eSRT - LETOUR,2,00:43:48.993
GC,GC-GHT,147,-M,Tiago SILVA,FRR - Spectre,1,01:59:55.532
GC,GC-GHT,148,-M,Iain Sully,DIRT - DIRT - LETOUR,1,02:12:20.429
GC,GC-GHT,149,-M,Martin RanefjÃ¤rd,SZ - SZ LOKE,1,02:13:13.482
GC,GC-GHT,150,-M,Magnus Boucsein,TALENTF - TALENTF - LETOUR,3,02:18:18.718
GC,GC-GHT,151,-M,Tim Ellis,DIRT - DIRT - LETOUR,3,02:24:40.300
GC,GC-GHT,152,-M,Jonathan Milberg,SWM - SWM - LETOUR,3,02:24:52.143
GC,GC-GHT,153,-M,Neil Atherton,COALITION - Le Tour,3,02:40:44.927
GC,GC-GHT,154,-M,Thomas Janka,TALENTF - TALENTF - LETOUR,1,00:36:42.637
GC,GC-GHT,155,-M,giulio strazzulla,FOUDRE - FOUDRE - LETOUR,1,00:38:13.608
GC,GC-GHT,156,-M,Björn Schaap,LVLESPORT - LEVEL Men,1,00:42:08.437
GC,GC-GHT,157,-M,Vincent Lavallee,OPT - Velo Optimum,2,01:25:28.050
GC,GC-GHT,158,-M,Dejan Presen,Race3R - ACDC,2,02:23:13.038
GC,GC-GHT,159,-F,Åsa Fast-Berglund,SZ - SZ LOKE,3,02:39:50.051
GC,GC-GHT,160,-M,Alex Wiseman,CRCAF - CRCAF - LETOUR,3,02:47:34.182
GC,GC-GHT,161,-M,Magnus Andersson,SZ - SZ LOKE,3,02:49:47.218
GC,GC-GHT,162,-F,Michèle Jean,OPT - Velo Optimum,3,02:53:09.438
GC,GC-GHT,163,-M,Julian Rampelmann,CRCAF - CRCAF - LETOUR,3,02:57:37.209
GC,GC-GHT,164,-M,Jordy,FRR - Spectre,1,01:13:29.646
GC,GC-GHT,165,-M,Tom,FRR - Spectre,1,01:16:32.342
GC,GC-GHT,166,-M,Alfred Platzer,FRR - Spectre,2,02:42:55.491
GC,GC-GHT,167,-M,Nick Benham,RELENTLESS - Taipan,1,00:55:12.532
GC,GC-GHT,168,-M,Simon Law,ABR - ABR Bloobo webdesign,1,00:57:55.680
GC,GC-GHT,169,-M,Dan Stimson,Race3R - ACDC,2,01:27:57.940
GC,GC-GHT,170,-M,Fredrik Ringström,SZ - SZ LOKE,2,01:20:46.821
GC,GC-GHT,171,-M,Bob Dickhoff,WLECOL - WLECOL - LETOUR,2,01:23:46.458
GC,GC-GHT,172,-M,Sören Schumacher,VEGAN - VEGAN - LETOUR,2,01:24:10.257
GC,GC-GHT,173,-M,Michael Haran,BAKPDL - BP1,2,01:24:43.072
GC,GC-GHT,174,-M,Tom Monta,CRYO-GEN - Lancelot,2,01:25:12.623
GC,GC-GHT,175,-M,Gasper Matelic,Race3R - ACDC,2,01:25:38.632
GC,GC-GHT,176,-M,Patrik Beck,eSRT - eSRT - LETOUR,1,01:26:49.377
GC,GC-GHT,177,-F,Emma Wingrove,TEAMCLS - Vitesse verte,2,01:29:36.218
GC,GC-GHT,178,-M,Dan robathan,DIRT - DIRT - LETOUR,2,01:30:18.768
GC,GC-GHT,179,-M,Carl Desrosiers,5W4T - 5W4T,2,01:37:14.058
GC,GC-GHT,180,-M,Reggie,FRR - Spectre,1,01:22:03.031
GC,GC-GHT,181,-M,Piotr Olejnik,PCH - PCH - LETOUR,1,00:05:20.183
GC,GC-GHT,182,-M,Dave Husband,DIRT - DIRT - LETOUR,1,00:05:25.235
GC,GC-GHT,183,-M,Frank Jordan,ALPENTVC - AVC-Hippos,1,00:05:30.243
GC,GC-GHT,184,-M,Krister Aalto,eSRT - eSRT - LETOUR,1,00:05:37.395
GC,GC-GHT,185,-M,Phillip Hardaway,COALITION - Le Tour,1,00:05:44.315
GC,GC-HAB,1,-M,John O´Callaghan,ABR - ABR Bloobo webdesign,8,08:41:01.800
GC,GC-HAB,2,-M,Ralph Matecki,FRR - Spectre,8,08:41:57.513
GC,GC-HAB,3,-M,Schneemann,TALENTF - TALENTF - LETOUR,8,08:44:52.216
GC,GC-HAB,4,-M,Jesper Johansson,SZ - SZ LOKE,8,08:47:41.821
GC,GC-HAB,5,-M,Ricky Klingvall,eSRT - eSRT - LETOUR,8,08:52:45.553
GC,GC-HAB,6,-M,Thomas Hebestreit,TALENTF - TALENTF - LETOUR,8,08:53:00.517
GC,GC-HAB,7,-M,Frank Schweinheim,FRR - Spectre,8,08:53:51.200
GC,GC-HAB,8,-M,Mike Box,BURRITO - BURRITO - LETOUR,8,08:55:31.263
GC,GC-HAB,9,-M,Andy Erickson (RC),CRCAF - CRCAF - LETOUR,8,08:56:30.999
GC,GC-HAB,10,-M,Fabian H.,ABR - ABR Bloobo webdesign,8,08:58:01.358
GC,GC-HAB,11,-M,Christopher Booth,EVOLUTION - Le Tour,8,08:59:43.495
GC,GC-HAB,12,-M,Dirk Seifried,ALPENTVC - AVC-Hippos,8,09:01:34.266
GC,GC-HAB,13,-M,Christian Christoph,SWM - SWM - LETOUR,8,09:02:07.712
GC,GC-HAB,14,-M,Morten Monsrud-Nielsen,CRCAF - CRCAF - LETOUR,8,09:08:46.970
GC,GC-HAB,15,-M,Luis Rosado,TugaZ - Pico,8,09:09:34.305
GC,GC-HAB,16,-M,Sam Mack,BPCC - BPCC - LETOUR,8,09:10:28.001
GC,GC-HAB,17,-M,Nathan Joyce,ABR - ABR Bloobo webdesign,8,09:11:17.288
GC,GC-HAB,18,-F,Alison Kerr,ZSCOT - ZSCOT - LETOUR,8,09:11:43.269
GC,GC-HAB,19,-M,Akihiro Shinki,PCH - PCH - LETOUR,8,09:14:06.093
GC,GC-HAB,20,-M,Hugo Angelina,TBW - Watopia Tour,8,09:14:29.664
GC,GC-HAB,21,-M,Martin Grieger,ALPENTVC - AVC-Hippos,8,09:15:29.255
GC,GC-HAB,22,-M,Albert Chan,OTR - Octopi,8,09:16:39.709
GC,GC-HAB,23,-M,Bob Jongeneel,TFC - TFC Harriers,8,09:17:46.247
GC,GC-HAB,24,-F,Anna Rogers,REVO - REVO,8,09:18:15.094
GC,GC-HAB,25,-F,Zeina Loutfi,REVO - REVO,8,09:18:37.052
GC,GC-HAB,26,-M,Fabio Santos,TugaZ - Pico,8,09:19:21.177
GC,GC-HAB,27,-F,Sarah Olimb,ABR - ABR Bloobo webdesign,8,09:19:24.343
GC,GC-HAB,28,-M,Irwan Budiman,ZIRT - ZIRT Uno,8,09:19:43.612
GC,GC-HAB,29,-M,Julio Jimenez,ABR - ABR Bloobo webdesign,8,09:21:06.412
GC,GC-HAB,30,-M,Richard Vale,Race3R - ACDC,8,09:22:37.088
GC,GC-HAB,31,-M,Kevin jones [ BON],WELLW - WELLW - LETOUR,8,09:23:04.486
GC,GC-HAB,32,-M,Colin Cunningham,BPCC - BPCC - LETOUR,8,09:23:23.492
GC,GC-HAB,33,-M,Dan Poynton,DIRT - DIRT - LETOUR,8,09:23:33.739
GC,GC-HAB,34,-F,Emilie Marsolais,OPT - Velo Optimum,8,09:23:40.387
GC,GC-HAB,35,-M,Dominic LarrivÃ©e,LWATT - E-mmortels,8,09:24:00.958
GC,GC-HAB,36,-F,Valerie Pa,ABR - ABR Bloobo webdesign,8,09:24:14.134
GC,GC-HAB,37,-M,Graeme Crane,ZSCOT - ZSCOT - LETOUR,8,09:24:14.293
GC,GC-HAB,38,-M,Jose Teixeira,TugaZ - Pico,8,09:24:55.705
GC,GC-HAB,39,-F,Alycia Staats,REVO - REVO,8,09:25:32.678
GC,GC-HAB,40,-M,Peter Sjostrom,ABR - ABR Bloobo webdesign,8,09:26:27.778
GC,GC-HAB,41,-M,Henrik Tullborg,SZ - SZ LOKE,8,09:26:38.080
GC,GC-HAB,42,-M,Erik Schulz,FRR - Spectre,8,09:27:42.085
GC,GC-HAB,43,-F,Mim Taylor-Carter,LVLESPORT - LEVEL Women,8,09:29:07.348
GC,GC-HAB,44,-M,Gregor Simpson,ZSCOT - ZSCOT - LETOUR,8,09:29:56.082
GC,GC-HAB,45,-M,Brian Glancy,FRR - Spectre,8,09:32:52.735
GC,GC-HAB,46,-M,Thomas Christiansen,FRR - Spectre,8,09:33:08.323
GC,GC-HAB,47,-M,Nick O'Connell,LVLESPORT - LEVEL Men,8,09:33:42.854
GC,GC-HAB,48,-M,Alexandre Branco,TugaZ - Pico,8,09:36:13.133
GC,GC-HAB,49,-M,Jonathan Flavin,USMES - Tour,8,09:38:31.176
GC,GC-HAB,50,-M,g isenbarg,USMES - Tour,8,09:40:03.492
GC,GC-HAB,51,-M,Paul Peppard,CRYO-GEN - Lancelot,8,09:40:44.013
GC,GC-HAB,52,-M,david bird,WLECOL - WLECOL - LETOUR,8,09:40:52.287
GC,GC-HAB,53,-F,Pia Vakkilainen-Liegl,KIRCHMAIR - KIRCHMAIR - LETOUR,8,09:44:28.628
GC,GC-HAB,54,-M,Dean hunt,ABR - ABR Bloobo webdesign,8,09:46:04.661
GC,GC-HAB,55,-M,Chris Hoiberg,TBR - JumboVisma,8,09:51:27.068
GC,GC-HAB,56,-M,arif rizki zesfi [ZIRT],ZIRT - ZIRT Duo,8,09:53:22.220
GC,GC-HAB,57,-M,Ronnie Reynolds,FRR - Spectre,8,10:06:40.579
GC,GC-HAB,58,-F,Marie Jaegers,WATTFAB - WATTFAB - LETOUR,8,10:09:44.183
GC,GC-HAB,59,-M,Derek Cobb,LVLESPORT - LEVEL Men,8,10:10:40.678
GC,GC-HAB,60,-M,Tom Elliott,ZSUNR - ZSUNR - LETOUR,8,10:11:04.217
GC,GC-HAB,61,-M,Ed England,eSRT - eSRT - LETOUR,8,10:15:31.098
GC,GC-HAB,62,-M,Christian Lemyre,LWATT - Phoenix,8,10:16:34.673
GC,GC-HAB,63,-M,Mick Woods,TFC - TFC Harriers,8,10:19:02.610
GC,GC-HAB,64,-M,Lucky S,ZIRT - ZIRT Uno,8,10:20:53.233
GC,GC-HAB,65,-M,Shane Lee,USMES - Tour,8,10:28:19.060
GC,GC-HAB,66,-M,Roy Imahara,BPCC - BPCC - LETOUR,8,10:40:19.235
GC,GC-HAB,67,-M,Ralf Damrat,ABR - ABR Bloobo webdesign,8,10:42:22.300
GC,GC-HAB,68,-M,Lars Schrödel,ALPENTVC - AVC-Hippos,7,07:57:24.117
GC,GC-HAB,69,-M,Martin Poettgen,KIRCHMAIR - KIRCHMAIR - LETOUR,7,08:00:29.372
GC,GC-HAB,70,-M,Torsten Boeswetter,KIRCHMAIR - KIRCHMAIR - LETOUR,7,08:06:52.595
GC,GC-HAB,71,-M,Dany Foster,LWATT - E-mmortels,6,08:06:53.119
GC,GC-HAB,72,-M,Benedikt Reiffer,DIRT - DIRT - LETOUR,7,08:08:31.777
GC,GC-HAB,73,-M,Nate Wick,LVLESPORT - LEVEL Men,5,06:42:41.528
GC,GC-HAB,74,-M,Andy Winterbottom,WELLW - WELLW - LETOUR,7,08:57:45.570
GC,GC-HAB,75,-M,Edu Harms,WLECOL - WLECOL - LETOUR,7,07:12:15.642
GC,GC-HAB,76,-M,Chris Gambs,WELLW - WELLW - LETOUR,6,07:24:19.027
GC,GC-HAB,77,-M,Mark Feeney,COALITION - Le Tour,7,07:59:48.039
GC,GC-HAB,78,-M,Jeffrey Janssen,OTR - Snowflakes,7,08:16:39.661
GC,GC-HAB,79,-M,James Hilton,LVLESPORT - LEVEL Men,7,08:18:02.168
GC,GC-HAB,80,-M,Dean Hardie,TFC - TFC Harriers,7,08:26:20.556
GC,GC-HAB,81,-M,RIJAN Emmanuel,HEX - HEX - LETOUR,7,08:37:31.596
GC,GC-HAB,82,-M,Mathieu Alarie,OPT - Velo Optimum,7,08:55:19.868
GC,GC-HAB,83,-M,Guilherme Pereira,TugaZ - Pico,5,05:20:00.192
GC,GC-HAB,84,-M,Domenico Spano,VEGAN - VEGAN - LETOUR,6,07:54:30.602
GC,GC-HAB,85,-M,Stijn Bollen,FRR - Spectre,4,05:53:03.874
GC,GC-HAB,86,-M,guy junior beauvais,OPT - Velo Optimum,6,05:26:44.628
GC,GC-HAB,87,-M,Langgo Farid,ZIRT - ZIRT Duo,6,06:02:40.649
GC,GC-HAB,88,-M,Sébastien Filion,LWATT - E-mmortels,6,06:03:51.271
GC,GC-HAB,89,-M,Tommy,DIRT - DIRT - LETOUR,5,06:13:16.825
GC,GC-HAB,90,-M,Richard Webster,DRAFTDINO - Dinos,5,04:51:14.369
GC,GC-HAB,91,-M,Greg CARLITO,FFZ - FFZ Spartiate,5,05:15:55.597
GC,GC-HAB,92,-M,Henning | A-Team,FRR - Spectre,6,06:49:25.924
GC,GC-HAB,93,-M,Brendan Parker,Race3R - ACDC,6,07:05:43.618
GC,GC-HAB,94,-M,John fickling,WLECOL - WLECOL - LETOUR,6,08:06:06.595
GC,GC-HAB,95,-F,Jenny Perle,WATTFAB - WATTFAB - LETOUR,6,05:35:10.812
GC,GC-HAB,96,-M,Steve Ripley,EVOLUTION - Le Tour,6,05:57:03.073
GC,GC-HAB,97,-M,Adam Leech,LVLESPORT - LEVEL Men,6,06:02:16.030
GC,GC-HAB,98,-M,Marc Böhret,WATTFAB - WATTFAB - LETOUR,6,06:05:08.771
GC,GC-HAB,99,-M,Casey Burton,OTR - Snowflakes,6,06:08:43.980
GC,GC-HAB,100,-M,Beretio Thebe,FRR - Spectre,6,06:16:26.590
GC,GC-HAB,101,-F,Stephanie Lavigueur,OPT - Velo Optimum,5,06:58:51.541
GC,GC-HAB,102,-M,Weber Mark,SWM - SWM - LETOUR,5,04:51:28.583
GC,GC-HAB,103,-M,Gary Birch,EVOLUTION - Le Tour,5,05:44:28.293
GC,GC-HAB,104,-M,Andreas Kasperek,ALPENTVC - AVC-Hippos,4,05:46:29.713
GC,GC-HAB,105,-M,Matthew Day,ABR - ABR Bloobo webdesign,4,03:14:43.624
GC,GC-HAB,106,-M,Rene Benz,WATTFAB - WATTFAB - LETOUR,5,06:06:02.557
GC,GC-HAB,107,-M,Randy Hermann,BPCC - BPCC - LETOUR,4,06:14:00.494
GC,GC-HAB,108,-M,Guillaume Letourneau,LWATT - Phoenix,4,03:26:16.238
GC,GC-HAB,109,-M,Stephen Burrell,ATWT - ATWT - LETOUR,4,03:46:23.774
GC,GC-HAB,110,-M,Gustaf Lindqvist,SZ - SZ LOKE,5,05:30:11.175
GC,GC-HAB,111,-M,Zafar Siddiqui,TFC - TFC Harriers,5,06:40:06.899
GC,GC-HAB,112,-M,Alex James,CRYO-GEN - Lancelot,4,05:06:33.372
GC,GC-HAB,113,-M,Thomas Schneider,RCP - RC Pfeil Rebellunas 1,3,02:57:40.120
GC,GC-HAB,114,-M,Robert Maas,ABR - ABR Bloobo webdesign,2,03:22:53.716
GC,GC-HAB,115,-M,James Ranger,RELENTLESS - Taipan,5,05:05:15.625
