X1,X2,X3,X4,X5,X6,X7,X8
GC,GC-CRP,-M,David Kowalski,COALITION - Le Tour,5,289w @3.30wkg,01:17:54.506
GC,GC-CRP,-M,Paul Hollings,EVOLUTION - Warriors,5,278w @3.30wkg,01:17:54.713
GC,GC-CRP,-M,Colin Staats,FRR - Spectre,5,297w @3.50wkg,01:17:56.736
GC,GC-CRP,-M,Ben Mackinson,ABR - ABR Bloobo webdesign,5,256w @3.50wkg,01:18:19.717
GC,GC-CRP,-M,Martin Cote,LWATT - E-mmortels,5,256w @3.30wkg,01:18:23.101
GC,GC-CRP,-M,Ally Loney,DIRT - DIRT - LETOUR,5,335w @3.00wkg,01:18:37.907
GC,GC-CRP,-M,Taylor Gonsoulin,OTR - Crazy8s,5,309w @3.40wkg,01:19:04.289
GC,GC-CRP,-M,Christoph Hindermann,WATTFAB - WATTFAB - LETOUR,5,290w @4.00wkg,01:19:08.580
GC,GC-CRP,-M,Jason Drummond,USMES - Tour,5,289w @3.30wkg,01:19:35.306
GC,GC-CRP,-M,Kevin Mullins,TT1 - TT1 - LETOUR,5,309w @3.70wkg,01:20:37.889
GC,GC-CRP,-M,Jin Yamamoto,COALITION - Le Tour,5,242w @3.40wkg,01:21:10.048
GC,GC-CRP,-M,Nicolas Moreno,ZSUNR - ZSUNR - LETOUR,5,261w @3.00wkg,01:22:07.463
GC,GC-CRP,-M,Bob Jones,FRR - Spectre,5,219w @3.50wkg,01:22:17.044
GC,GC-CRP,-M,Dave Garguilo,CRCAF - CRCAF - LETOUR,5,239w @2.70wkg,01:25:34.503
GC,GC-CRP,-M,Andy Styger,KIRCHMAIR - KIRCHMAIR - LETOUR,5,177w @2.40wkg,01:39:24.870
GC,GC-CRP,-M,Justus Ade,SZ - SZ LOKE,6,348w @4.20wkg,00:33:57.906
GC,GC-CRP,-M,Carl Frechette,OPT - Velo Optimum,6,374w @4.10wkg,00:34:00.222
GC,GC-CRP,-M,Eric Nevin,Race3R - ACDC,6,315w @4.00wkg,00:34:04.121
GC,GC-CRP,-M,Schaub Sebastian,SWM - SWM - LETOUR,6,366w @4.30wkg,00:34:06.158
GC,GC-CRP,-M,Jason Bridges,RELENTLESS - Taipan,6,361w @4.10wkg,00:34:14.050
GC,GC-CRP,-M,Paul Dubienski,SWM - SWM - LETOUR,6,349w @4.30wkg,00:34:21.589
GC,GC-CRP,-M,Jean-Christophe Beaulieu,OPT - Velo Optimum,6,331w @4.00wkg,00:34:24.189
GC,GC-CRP,-M,Christian Seyr,KIRCHMAIR - KIRCHMAIR - LETOUR,6,316w @4.20wkg,00:34:28.162
GC,GC-CRP,-M,Joseph Shields,RELENTLESS - Taipan,6,351w @4.00wkg,00:34:29.397
GC,GC-CRP,-M,Francis McKinnon,OPT - Velo Optimum,6,321w @4.00wkg,00:34:29.668
GC,GC-CRP,-M,Nicolas Moreno,ZSUNR - ZSUNR - LETOUR,6,346w @4.10wkg,00:34:34.199
GC,GC-CRP,-M,David Bagdan,Race3R - ACDC,6,324w @4.10wkg,00:34:36.136
GC,GC-CRP,-M,Yves Niederhäuser,WLECOL - WLECOL - LETOUR,6,304w @4.30wkg,00:34:44.448
GC,GC-CRP,-M,Paul Buckland,RELENTLESS - Taipan,6,357w @4.00wkg,00:34:49.136
GC,GC-CRP,-M,Cedrick Graham,OPT - Velo Optimum,6,320w @3.80wkg,00:34:50.660
GC,GC-CRP,-M,Gattlen Sébastien,FFZ - FFZ Spartiate,6,339w @4.50wkg,00:34:53.669
GC,GC-CRP,-M,Philippe Hakier,5W4T - 5W4T,6,336w @4.00wkg,00:35:01.323
GC,GC-CRP,-M,Alexandre Doyon,OPT - Velo Optimum,6,311w @4.10wkg,00:35:01.757
GC,GC-CRP,-M,Matthias Runge,WATTFAB - WATTFAB - LETOUR,6,334w @3.80wkg,00:35:01.885
GC,GC-CRP,-M,Raphael Caron Asselin,OPT - Velo Optimum,6,304w @4.10wkg,00:35:04.064
GC,GC-CRP,-M,Joker Aldo Sena [ZIRT],ZIRT - ZIRT Uno,6,309w @4.50wkg,00:35:08.421
GC,GC-CRP,-M,Kris Poole,FRR - Spectre,6,314w @3.80wkg,00:35:10.382
GC,GC-CRP,-M,Leon O'Regan,ABR - ABR Bloobo webdesign,6,311w @4.10wkg,00:35:11.736
GC,GC-CRP,-M,Taylor Gonsoulin,OTR - Crazy8s,6,362w @4.30wkg,00:35:14.663
GC,GC-CRP,-M,Andy Styger,KIRCHMAIR - KIRCHMAIR - LETOUR,6,314w @3.80wkg,00:35:51.236
GC,GC-CRP,-M,Ben Mackinson,ABR - ABR Bloobo webdesign,6,311w @3.90wkg,00:35:58.778
GC,GC-CRP,-M,Troy de Juncker,BAKPDL - BP1,6,265w @4.20wkg,00:35:59.175
GC,GC-CRP,-M,Diogo Leite,TugaZ - Pico,6,355w @3.90wkg,00:36:02.853
GC,GC-CRP,-M,Stefan Faulkner,WLECOL - WLECOL - LETOUR,6,258w @4.10wkg,00:36:03.439
GC,GC-CRP,-M,Christoph Hindermann,WATTFAB - WATTFAB - LETOUR,6,299w @4.10wkg,00:36:05.669
GC,GC-CRP,-M,Stephan Schweiger,WATTFAB - WATTFAB - LETOUR,6,346w @3.90wkg,00:36:09.041
GC,GC-CRP,-M,Sandro LSZ,WATTFAB - WATTFAB - LETOUR,6,325w @3.80wkg,00:36:15.412
GC,GC-CRP,-M,Paul Chubb,BL13 - BL13 - LETOUR,6,284w @4.00wkg,00:36:16.079
GC,GC-CRP,-M,Mike robson,OTR - Crazy8s,6,299w @4.00wkg,00:36:24.277
GC,GC-CRP,-M,Neil Turner,Race3R - ACDC,6,327w @3.90wkg,00:36:25.616
GC,GC-CRP,-M,Myles Ward,FRR - Spectre,6,281w @3.90wkg,00:36:29.540
GC,GC-CRP,-M,David L Gabb,RELENTLESS - Taipan,6,310w @4.00wkg,00:36:34.233
GC,GC-CRP,-M,GIS,FFZ - FFZ Spartiate,6,312w @4.00wkg,00:36:34.695
GC,GC-CRP,-M,M.Tommis,TBR - JumboVisma,6,357w @3.90wkg,00:36:38.119
GC,GC-CRP,-M,Dan Pannell,COALITION - Le Tour,6,285w @4.00wkg,00:36:41.757
GC,GC-CRP,-M,Pavel Morozov,EVOLUTION - Le Tour,6,278w @4.10wkg,00:36:54.326
GC,GC-CRP,-M,David Kowalski,COALITION - Le Tour,6,331w @4.00wkg,00:37:05.629
GC,GC-CRP,-M,DT,EVOLUTION - Warriors,6,243w @3.80wkg,00:37:05.763
GC,GC-CRP,-M,Tobias Lagemann,SISU - SISU - LETOUR,6,285w @4.20wkg,00:37:11.446
GC,GC-CRP,-M,Jason ONeill,RELENTLESS - Taipan,6,312w @3.50wkg,00:37:11.791
GC,GC-CRP,-M,Colin Staats,FRR - Spectre,6,316w @3.90wkg,00:37:12.386
GC,GC-CRP,-M,JamesLawler,WLECOL - WLECOL - LETOUR,6,294w @4.10wkg,00:37:15.834
GC,GC-CRP,-M,Jin Yamamoto,COALITION - Le Tour,6,273w @3.90wkg,00:37:18.908
GC,GC-CRP,-M,Martin Cote,LWATT - E-mmortels,6,283w @3.90wkg,00:37:21.300
GC,GC-CRP,-M,Chris Pearce,TBR - JumboVisma,6,326w @4.20wkg,00:37:34.208
GC,GC-CRP,-M,Neil Bennison,ABR - ABR Bloobo webdesign,6,300w @4.10wkg,00:37:41.394
GC,GC-CRP,-M,Kevin Mullins,TT1 - TT1 - LETOUR,6,337w @4.10wkg,00:37:46.676
GC,GC-CRP,-M,Sylvain Lafrance,OPT - Velo Optimum,6,272w @3.90wkg,00:38:03.250
GC,GC-CRP,-M,Paul Hollings,EVOLUTION - Warriors,6,296w @3.70wkg,00:38:26.464
GC,GC-CRP,-M,Jason Drummond,USMES - Tour,6,304w @3.60wkg,00:38:29.096
GC,GC-CRP,-M,Matjaz Zupanic,Race3R - ACDC,6,320w @3.50wkg,00:38:38.573
GC,GC-CRP,-M,Mark Fenton,ABR - ABR Bloobo webdesign,6,310w @3.90wkg,00:38:47.758
GC,GC-CRP,-M,VO2max Coaching [CRP],FRR - Spectre,6,283w @3.90wkg,00:39:12.945
GC,GC-CRP,-M,Ally Loney,DIRT - DIRT - LETOUR,6,356w @3.30wkg,00:39:15.211
GC,GC-CRP,-M,Daniel Manalo,OTR - Octopi,6,312w @3.40wkg,00:39:16.412
GC,GC-CRP,-M,Tom Naabe,TBR - JumboVisma,6,246w @4.20wkg,00:39:18.460
GC,GC-CRP,-M,Niels Delahoutre,ABR - ABR Bloobo webdesign,6,306w @3.40wkg,00:39:43.638
GC,GC-CRP,-M,Christian Baum,SWM - SWM - LETOUR,6,279w @4.20wkg,00:40:22.041
GC,GC-CRP,-M,Guillaume Lamy,OPT - Velo Optimum,6,251w @3.20wkg,00:40:29.473
GC,GC-CRP,-M,Magnus Wiklund,eSRT - eSRT - LETOUR,6,284w @3.00wkg,00:43:17.000
GC,GC-CRP,-M,Dave Garguilo,CRCAF - CRCAF - LETOUR,6,273w @2.80wkg,00:44:37.242
GC,GC-CRP,-M,Jason Bridges,RELENTLESS - Taipan,7,333w @3.80wkg,01:51:56.770
GC,GC-CRP,-M,Justus Ade,SZ - SZ LOKE,7,328w @3.80wkg,01:52:01.764
GC,GC-CRP,-M,Yves Niederhäuser,WLECOL - WLECOL - LETOUR,7,281w @4.00wkg,01:53:02.092
GC,GC-CRP,-M,Kris Poole,FRR - Spectre,7,286w @3.70wkg,01:53:49.597
GC,GC-CRP,-M,David Kowalski,COALITION - Le Tour,7,308w @3.80wkg,01:54:10.589
GC,GC-CRP,-M,Carl Frechette,OPT - Velo Optimum,7,338w @3.80wkg,01:54:18.243
GC,GC-CRP,-M,Mike robson,OTR - Crazy8s,7,278w @3.80wkg,01:54:24.813
GC,GC-CRP,-M,Cedrick Graham,OPT - Velo Optimum,7,297w @3.70wkg,01:54:25.046
GC,GC-CRP,-M,Jonathan Bisson,5W4T - 5W4T,7,323w @3.70wkg,01:54:28.535
GC,GC-CRP,-M,Paul Dubienski,SWM - SWM - LETOUR,7,309w @3.80wkg,01:54:38.658
GC,GC-CRP,-M,Diogo Leite,TugaZ - Pico,7,330w @3.60wkg,01:55:05.592
GC,GC-CRP,-M,David Bagdan,Race3R - ACDC,7,293w @3.80wkg,01:55:34.701
GC,GC-CRP,-M,Christian Seyr,KIRCHMAIR - KIRCHMAIR - LETOUR,7,284w @3.80wkg,01:55:43.860
GC,GC-CRP,-M,Pavel Morozov,EVOLUTION - Le Tour,7,265w @3.90wkg,01:56:44.338
GC,GC-CRP,-M,Jean-Christophe Beaulieu,OPT - Velo Optimum,7,294w @3.80wkg,01:56:48.864
GC,GC-CRP,-M,Paul Buckland,RELENTLESS - Taipan,7,318w @3.70wkg,01:56:54.003
GC,GC-CRP,-M,Taylor Gonsoulin,OTR - Crazy8s,7,331w @3.90wkg,01:57:43.040
GC,GC-CRP,-M,Matthias Runge,WATTFAB - WATTFAB - LETOUR,7,299w @3.50wkg,01:58:01.185
GC,GC-CRP,-M,Schaub Sebastian,SWM - SWM - LETOUR,7,314w @3.80wkg,01:58:55.596
GC,GC-CRP,-M,Christian Baum,SWM - SWM - LETOUR,7,271w @4.10wkg,01:59:16.411
GC,GC-CRP,-M,Dan Pannell,COALITION - Le Tour,7,276w @3.80wkg,01:59:40.242
GC,GC-CRP,-M,Sylvain Lafrance,OPT - Velo Optimum,7,250w @3.70wkg,02:00:23.717
GC,GC-CRP,-M,Gattlen Sébastien,FFZ - FFZ Spartiate,7,296w @3.90wkg,02:00:25.900
GC,GC-CRP,-M,Massimo Fabbri,SOCKS4W - Le Tour,7,301w @3.60wkg,02:00:37.472
GC,GC-CRP,-M,Julian Herz,WATTFAB - WATTFAB - LETOUR,7,339w @3.40wkg,02:00:46.249
GC,GC-CRP,-M,Jason ONeill,RELENTLESS - Taipan,7,305w @3.50wkg,02:00:47.947
GC,GC-CRP,-M,Philippe Hakier,5W4T - 5W4T,7,298w @3.50wkg,02:01:07.021
GC,GC-CRP,-M,Andy Styger,KIRCHMAIR - KIRCHMAIR - LETOUR,7,283w @3.50wkg,02:02:14.992
GC,GC-CRP,-M,Craig Segal,ABR - ABR Bloobo webdesign,7,259w @3.50wkg,02:02:17.289
GC,GC-CRP,-M,Leon O'Regan,ABR - ABR Bloobo webdesign,7,281w @3.60wkg,02:02:36.626
GC,GC-CRP,-M,Stephan Schweiger,WATTFAB - WATTFAB - LETOUR,7,308w @3.40wkg,02:02:50.046
GC,GC-CRP,-M,Eric Nevin,Race3R - ACDC,7,269w @3.40wkg,02:02:56.601
GC,GC-CRP,-M,GIS,FFZ - FFZ Spartiate,7,288w @3.70wkg,02:03:07.687
GC,GC-CRP,-M,Clement Desle,DIRT - DIRT - LETOUR,7,342w @3.30wkg,02:03:17.211
GC,GC-CRP,-M,Tobias Lagemann,SISU - SISU - LETOUR,7,261w @3.80wkg,02:03:37.687
GC,GC-CRP,-M,Stefan Faulkner,WLECOL - WLECOL - LETOUR,7,228w @3.50wkg,02:04:06.101
GC,GC-CRP,-M,Francis McKinnon,OPT - Velo Optimum,7,283w @3.50wkg,02:04:07.553
GC,GC-CRP,-M,VO2max Coaching [CRP],FRR - Spectre,7,254w @3.60wkg,02:04:16.444
GC,GC-CRP,-M,M.Tommis,TBR - JumboVisma,7,310w @3.40wkg,02:04:23.057
GC,GC-CRP,-M,Martin Cote,LWATT - E-mmortels,7,248w @3.30wkg,02:04:42.225
GC,GC-CRP,-M,Joker Aldo Sena [ZIRT],ZIRT - ZIRT Uno,7,261w @3.70wkg,02:05:13.664
GC,GC-CRP,-M,Christoph Hindermann,WATTFAB - WATTFAB - LETOUR,7,269w @3.60wkg,02:05:23.884
GC,GC-CRP,-M,Neil Turner,Race3R - ACDC,7,293w @3.40wkg,02:05:49.120
GC,GC-CRP,-M,Ruben Villalain,TFC - TFC Harriers,7,263w @3.60wkg,02:06:08.259
GC,GC-CRP,-M,Alexander Vellekoop,AMANI - AMANI - LETOUR,7,247w @3.50wkg,02:06:09.627
GC,GC-CRP,-M,Alexandre Doyon,OPT - Velo Optimum,7,265w @3.50wkg,02:06:32.853
GC,GC-CRP,-M,Colin Staats,FRR - Spectre,7,290w @3.50wkg,02:06:33.725
GC,GC-CRP,-M,Chris Pearce,TBR - JumboVisma,7,281w @3.70wkg,02:07:17.609
GC,GC-CRP,-M,David L Gabb,RELENTLESS - Taipan,7,259w @3.30wkg,02:07:30.735
GC,GC-CRP,-M,Rune Jensen,KST - KST - LETOUR,7,263w @3.10wkg,02:07:34.994
GC,GC-CRP,-M,Raphael Caron Asselin,OPT - Velo Optimum,7,258w @3.50wkg,02:07:39.149
GC,GC-CRP,-M,Mark Fenton,ABR - ABR Bloobo webdesign,7,260w @3.20wkg,02:08:21.313
GC,GC-CRP,-M,Daniel Manalo,OTR - Octopi,7,306w @3.10wkg,02:08:27.471
GC,GC-CRP,-M,Joseph Shields,RELENTLESS - Taipan,7,282w @3.10wkg,02:08:58.424
GC,GC-CRP,-M,Paul Chubb,BL13 - BL13 - LETOUR,7,252w @3.60wkg,02:10:40.909
GC,GC-CRP,-M,Kevin Mullins,TT1 - TT1 - LETOUR,7,296w @3.70wkg,02:10:48.985
GC,GC-CRP,-M,Guillaume Lamy,OPT - Velo Optimum,7,240w @3.00wkg,02:11:11.559
GC,GC-CRP,-M,Nelson Pinto,FRR - Spectre,7,246w @3.10wkg,02:11:17.775
GC,GC-CRP,-M,Ally Loney,DIRT - DIRT - LETOUR,7,326w @3.00wkg,02:11:26.791
GC,GC-CRP,-M,Jin Yamamoto,COALITION - Le Tour,7,234w @3.30wkg,02:12:26.207
GC,GC-CRP,-M,Jason Drummond,USMES - Tour,7,259w @3.00wkg,02:13:13.248
GC,GC-CRP,-M,Dave Garguilo,CRCAF - CRCAF - LETOUR,7,265w @2.70wkg,02:14:47.767
GC,GC-CRP,-M,Schaub Sebastian,SWM - SWM - LETOUR,8,347w @4.50wkg,00:56:19.720
GC,GC-CRP,-M,Jason Bridges,RELENTLESS - Taipan,8,364w @4.50wkg,00:56:27.474
GC,GC-CRP,-M,Justus Ade,SZ - SZ LOKE,8,344w @4.50wkg,00:57:24.007
GC,GC-CRP,-M,Sylvain Lafrance,OPT - Velo Optimum,8,279w @4.40wkg,00:58:59.381
GC,GC-CRP,-M,Tim van rennes,TBR - JumboVisma,8,269w @4.40wkg,00:59:18.353
GC,GC-CRP,-M,Bill Dobson,WLECOL - WLECOL - LETOUR,8,321w @4.30wkg,00:59:48.710
GC,GC-CRP,-M,Ben Mackinson,ABR - ABR Bloobo webdesign,8,303w @4.30wkg,00:59:52.254
GC,GC-CRP,-M,Yves Niederhäuser,WLECOL - WLECOL - LETOUR,8,288w @4.30wkg,00:59:56.495
GC,GC-CRP,-M,Kris Poole,FRR - Spectre,8,298w @4.20wkg,01:00:17.159
GC,GC-CRP,-M,Elton Judd,TBR - JumboVisma,8,358w @4.00wkg,01:00:39.862
GC,GC-CRP,-M,Eric Nevin,Race3R - ACDC,8,297w @4.20wkg,01:00:59.507
GC,GC-CRP,-M,Davis Frease,USMES - Tour,8,335w @4.20wkg,01:01:04.575
GC,GC-CRP,-M,Craig Segal,ABR - ABR Bloobo webdesign,8,272w @4.30wkg,01:01:06.598
GC,GC-CRP,-M,Colin Staats,FRR - Spectre,8,314w @4.20wkg,01:01:10.670
GC,GC-CRP,-M,David Kowalski,COALITION - Le Tour,8,310w @4.10wkg,01:01:12.124
GC,GC-CRP,-M,Christian Seyr,KIRCHMAIR - KIRCHMAIR - LETOUR,8,290w @4.20wkg,01:01:19.763
GC,GC-CRP,-M,Carl Frechette,OPT - Velo Optimum,8,338w @4.10wkg,01:01:19.873
GC,GC-CRP,-M,Gattlen Sébastien,FFZ - FFZ Spartiate,8,300w @4.20wkg,01:01:29.530
GC,GC-CRP,-M,Christoph Hindermann,WATTFAB - WATTFAB - LETOUR,8,296w @4.20wkg,01:01:30.232
GC,GC-CRP,-M,Diogo Leite,TugaZ - Pico,8,333w @4.00wkg,01:01:36.193
GC,GC-CRP,-M,Francis McKinnon,OPT - Velo Optimum,8,303w @4.10wkg,01:01:48.547
GC,GC-CRP,-M,GIS,FFZ - FFZ Spartiate,8,305w @4.20wkg,01:01:53.713
GC,GC-CRP,-M,Jonathan Bisson,5W4T - 5W4T,8,314w @4.00wkg,01:02:09.978
GC,GC-CRP,-M,Philippe Hakier,5W4T - 5W4T,8,316w @4.00wkg,01:02:10.736
GC,GC-CRP,-M,Mike robson,OTR - Crazy8s,8,280w @4.10wkg,01:02:14.150
GC,GC-CRP,-M,Tobias Lagemann,SISU - SISU - LETOUR,8,276w @4.10wkg,01:02:21.333
GC,GC-CRP,-M,Matthias Runge,WATTFAB - WATTFAB - LETOUR,8,320w @3.90wkg,01:02:21.476
GC,GC-CRP,-M,Cedrick Graham,OPT - Velo Optimum,8,295w @4.00wkg,01:02:26.291
GC,GC-CRP,-M,Mark Fenton,ABR - ABR Bloobo webdesign,8,300w @4.00wkg,01:02:28.811
GC,GC-CRP,-M,David Bagdan,Race3R - ACDC,8,292w @4.10wkg,01:02:58.893
GC,GC-CRP,-M,Alexander Vellekoop,AMANI - AMANI - LETOUR,8,262w @4.10wkg,01:03:28.345
GC,GC-CRP,-M,Stephan Schweiger,WATTFAB - WATTFAB - LETOUR,8,320w @3.90wkg,01:03:36.704
GC,GC-CRP,-M,Christian Baum,SWM - SWM - LETOUR,8,264w @4.10wkg,01:03:37.517
GC,GC-CRP,-M,Leon O'Regan,ABR - ABR Bloobo webdesign,8,272w @3.90wkg,01:03:55.000
GC,GC-CRP,-M,Joker Aldo Sena [ZIRT],ZIRT - ZIRT Uno,8,264w @4.10wkg,01:04:08.979
GC,GC-CRP,-M,Stefan Faulkner,WLECOL - WLECOL - LETOUR,8,244w @4.00wkg,01:04:10.023
GC,GC-CRP,-M,Paul Chubb,BL13 - BL13 - LETOUR,8,257w @3.90wkg,01:05:01.629
GC,GC-CRP,-M,Martin Cote,LWATT - E-mmortels,8,265w @3.90wkg,01:05:14.049
GC,GC-CRP,-M,Taylor Gonsoulin,OTR - Crazy8s,8,297w @3.80wkg,01:05:23.879
GC,GC-CRP,-M,Dan Pannell,COALITION - Le Tour,8,260w @3.90wkg,01:05:53.226
GC,GC-CRP,-M,Pavel Morozov,EVOLUTION - Le Tour,8,250w @3.80wkg,01:06:05.560
GC,GC-CRP,-M,Jason Drummond,USMES - Tour,8,262w @3.60wkg,01:07:06.076
GC,GC-CRP,-M,M.Tommis,TBR - JumboVisma,8,300w @3.60wkg,01:07:22.835
GC,GC-CRP,-M,Ally Loney,DIRT - DIRT - LETOUR,8,319w @3.50wkg,01:07:33.388
GC,GC-CRP,-M,Daniel Manalo,OTR - Octopi,8,287w @3.60wkg,01:08:20.622
GC,GC-CRP,-M,Jean-Christophe Beaulieu,OPT - Velo Optimum,8,266w @3.60wkg,01:08:28.571
GC,GC-CRP,-M,David L Gabb,RELENTLESS - Taipan,8,256w @3.50wkg,01:09:44.124
GC,GC-CRP,-M,Jin Yamamoto,COALITION - Le Tour,8,241w @3.60wkg,01:09:44.617
GC,GC-CRP,-M,Kevin Mullins,TT1 - TT1 - LETOUR,8,282w @3.50wkg,01:09:47.911
GC,GC-CRP,-M,Philipp Pene,TALENTF - TALENTF - LETOUR,8,267w @3.30wkg,01:10:16.601
GC,GC-CRP,-M,Guillaume Lamy,OPT - Velo Optimum,8,231w @3.20wkg,01:15:07.735
GC,GC-CRP,-M,Dave Garguilo,CRCAF - CRCAF - LETOUR,8,149w @1.90wkg,01:53:09.420
GC,GC-GHT,-M,Alex Wiseman,CRCAF - CRCAF - LETOUR,1,479w @5.10wkg,00:05:16.270
GC,GC-GHT,-M,Jacket,FRR - Spectre,1,407w @5.50wkg,00:05:17.224
GC,GC-GHT,-M,Nico Damrat,ABR - ABR Bloobo webdesign,1,388w @5.50wkg,00:05:18.144
GC,GC-GHT,-M,Kent Langridge,TFC - TFC Harriers,1,447w @4.90wkg,00:05:18.467
GC,GC-GHT,-M,Markian Yskout,DIRT - DIRT - LETOUR,1,438w @4.90wkg,00:05:18.739
GC,GC-GHT,-M,Jonathan Grenier,5W4T - 5W4T,1,403w @5.20wkg,00:05:19.110
GC,GC-GHT,-F,Michèle Jean,OPT - Velo Optimum,1,341w @5.70wkg,00:05:19.850
GC,GC-GHT,-M,Piotr Olejnik,PCH - PCH - LETOUR,1,439w @5.20wkg,00:05:20.183
GC,GC-GHT,-M,Joseph Anthony,RELENTLESS - Taipan,1,435w @4.90wkg,00:05:20.433
GC,GC-GHT,-M,Sören Schumacher,VEGAN - VEGAN - LETOUR,1,441w @5.10wkg,00:05:20.663
GC,GC-GHT,-M,Andrew Maljaars,EVOLUTION - Le Tour,1,444w @5.00wkg,00:05:21.512
GC,GC-GHT,-M,Matt Corse,LVLESPORT - LEVEL Men,1,418w @5.10wkg,00:05:22.016
GC,GC-GHT,-M,Dan Stimson,Race3R - ACDC,1,433w @5.00wkg,00:05:22.428
GC,GC-GHT,-M,Kieran Ronan,CRCAF - CRCAF - LETOUR,1,501w @4.80wkg,00:05:22.530
GC,GC-GHT,-M,Florian Halstenbach,KIRCHMAIR - KIRCHMAIR - LETOUR,1,534w @4.80wkg,00:05:23.011
GC,GC-GHT,-M,Stuart Bulloch,Race3R - ACDC,1,433w @4.60wkg,00:05:23.223
GC,GC-GHT,-M,Felix,WATTFAB - WATTFAB - LETOUR,1,414w @5.00wkg,00:05:23.246
GC,GC-GHT,-M,Shaun Yeoman,TFC - TFC Harriers,1,382w @5.00wkg,00:05:23.559
GC,GC-GHT,-M,Colin Swan,DIRT - DIRT - LETOUR,1,488w @4.50wkg,00:05:23.635
GC,GC-GHT,-M,Thomas Schulz,CRCAF - CRCAF - LETOUR,1,436w @5.10wkg,00:05:23.655
GC,GC-GHT,-M,Sven-Bertil Forsberg,SZ - SZ LOKE,1,382w @5.10wkg,00:05:23.737
GC,GC-GHT,-M,Magnus Boucsein,TALENTF - TALENTF - LETOUR,1,431w @4.90wkg,00:05:23.791
GC,GC-GHT,-M,Tim Ellis,DIRT - DIRT - LETOUR,1,417w @5.00wkg,00:05:23.817
GC,GC-GHT,-M,Jonathan Milberg,SWM - SWM - LETOUR,1,451w @5.20wkg,00:05:23.953
GC,GC-GHT,-M,Chris Harnish,FRR - Spectre,1,371w @5.30wkg,00:05:24.295
GC,GC-GHT,-M,Chris Rüter,WATTFAB - WATTFAB - LETOUR,1,466w @5.10wkg,00:05:24.514
GC,GC-GHT,-M,Cory Dams,RELENTLESS - Taipan,1,449w @4.90wkg,00:05:24.604
GC,GC-GHT,-M,Neil Hodgson,OTR - Snowflakes,1,424w @4.90wkg,00:05:24.800
GC,GC-GHT,-M,Gasper Matelic,Race3R - ACDC,1,442w @4.80wkg,00:05:25.172
GC,GC-GHT,-M,Robert Egelnor,SZ - SZ LOKE,1,398w @4.70wkg,00:05:25.184
GC,GC-GHT,-M,Dave Husband,DIRT - DIRT - LETOUR,1,432w @4.70wkg,00:05:25.235
GC,GC-GHT,-F,Timea Cserhegyi,EVOLUTION - Le Tour,1,363w @5.00wkg,00:05:25.904
GC,GC-GHT,-M,Patrick Caisse,5W4T - 5W4T,1,389w @4.70wkg,00:05:25.960
GC,GC-GHT,-M,Gary Haydon,CRYO-GEN - Lancelot,1,398w @4.80wkg,00:05:26.001
GC,GC-GHT,-M,Jeremy Chaix,5W4T - 5W4T,1,411w @4.70wkg,00:05:26.364
GC,GC-GHT,-M,Lukas Markard,SWM - SWM - LETOUR,1,440w @4.90wkg,00:05:26.508
GC,GC-GHT,-M,Fredrik Ringström,SZ - SZ LOKE,1,400w @4.90wkg,00:05:26.634
GC,GC-GHT,-M,Steve Cambria,CRCAF - CRCAF - LETOUR,1,403w @4.90wkg,00:05:26.635
GC,GC-GHT,-F,Åsa Fast-Berglund,SZ - SZ LOKE,1,354w @5.20wkg,00:05:26.675
GC,GC-GHT,-M,Scott Pomeroy,TFC - TFC Harriers,1,388w @4.90wkg,00:05:26.719
GC,GC-GHT,-M,Philippe Ponsot,OPT - Velo Optimum,1,398w @5.00wkg,00:05:26.769
GC,GC-GHT,-M,Jean-Christophe Simard,OPT - Velo Optimum,1,411w @4.60wkg,00:05:27.036
GC,GC-GHT,-M,Samuel Dupuis,LWATT - E-mmortels,1,353w @5.20wkg,00:05:27.201
GC,GC-GHT,-M,Chris Shelton,OTR - Snowflakes,1,382w @4.70wkg,00:05:27.472
GC,GC-GHT,-M,Vincent Kirste,WATTFAB - WATTFAB - LETOUR,1,439w @4.90wkg,00:05:28.042
GC,GC-GHT,-M,Maxime Turcotte,OPT - Velo Optimum,1,389w @4.70wkg,00:05:28.184
GC,GC-GHT,-M,Niels Harbs,WATTFAB - WATTFAB - LETOUR,1,462w @4.50wkg,00:05:28.955
GC,GC-GHT,-M,Matt Nelson,RELENTLESS - Taipan,1,413w @4.80wkg,00:05:29.159
GC,GC-GHT,-M,Alessandro campana,PCH - PCH - LETOUR,1,380w @4.90wkg,00:05:29.602
GC,GC-GHT,-M,Luís Castro,TugaZ - Pico,1,365w @4.80wkg,00:05:29.621
GC,GC-GHT,-F,Catherine Paquet,5W4T - 5W4T,1,304w @5.30wkg,00:05:29.789
GC,GC-GHT,-M,Frank Jordan,ALPENTVC - AVC-Hippos,1,370w @4.90wkg,00:05:30.243
GC,GC-GHT,-M,Florian KÃ¶rber,WLBB - WLBB - LETOUR,1,411w @4.50wkg,00:05:30.369
GC,GC-GHT,-M,Nathan Manyk,DIRT - DIRT - LETOUR,1,386w @4.60wkg,00:05:30.525
GC,GC-GHT,-M,Julian Rampelmann,CRCAF - CRCAF - LETOUR,1,391w @4.70wkg,00:05:30.618
