X1,X2,X3,X4,X5,X6,X7,X8
SPRINT,SP-CAP,1,-M,Jared Benney (ABR),ABR - ABR Bloobo webdesign,8,394
SPRINT,SP-CAP,2,-M,Stefan Kirchmair,KIRCHMAIR - KIRCHMAIR - LETOUR,8,378
SPRINT,SP-CAP,3,-M,Tobias van Toledo,EVOLUTION - Warriors,8,366
SPRINT,SP-CAP,4,-M,Kelsey smith,RELENTLESS - Taipan,8,361
SPRINT,SP-CAP,5,-M,Teppo Laurio,WLECOL - WLECOL - LETOUR,8,357
SPRINT,SP-CAP,6,-M,Nico Peller,KIRCHMAIR - KIRCHMAIR - LETOUR,8,341
SPRINT,SP-CAP,7,-M,JP Durand,5W4T - 5W4T,6,337
SPRINT,SP-CAP,8,-M,Daniel Mundell,BL13 - BL13 - LETOUR,8,324
SPRINT,SP-CAP,9,-M,James Skulczuk,BURRITO - BURRITO - LETOUR,8,311
SPRINT,SP-CAP,10,-M,Ritter Moritz,SWM - SWM - LETOUR,7,310
SPRINT,SP-CAP,11,-M,Francis Cayouette,5W4T - 5W4T,7,302
SPRINT,SP-CAP,12,-M,Andrew Dinsmore,TFC - TFC Harriers,8,298
SPRINT,SP-CAP,13,-M,Duncan Johnson,OTR - Octopi,7,293
SPRINT,SP-CAP,14,-M,Charles-Olivier Laporte,OPT - Velo Optimum,8,263
SPRINT,SP-CAP,15,-M,Ben Soja,KIRCHMAIR - KIRCHMAIR - LETOUR,8,261
SPRINT,SP-CAP,16,-M,Ben Russell,WLECOL - WLECOL - LETOUR,8,253
SPRINT,SP-CAP,17,-M,Dom clarke,BURRITO - BURRITO - LETOUR,8,249
SPRINT,SP-CAP,18,-M,Joris Voorn,ZSUNR - ZSUNR - LETOUR,8,244
SPRINT,SP-CAP,19,-M,Mark Talbot,COALITION - Le Tour,8,243
SPRINT,SP-CAP,20,-M,Paul Kearney,TEAMCLS - Vitesse verte,8,238
SPRINT,SP-CAP,21,-M,Arend Cocquyt,BAKPDL - BP1,8,237
SPRINT,SP-CAP,22,-M,Arne,COALITION - Beta,8,236
SPRINT,SP-CAP,23,-M,Alex Lemp,TALENTF - TALENTF - LETOUR,8,234
SPRINT,SP-CAP,24,-M,Gustav Lindqvist,FRR - Spectre,8,234
SPRINT,SP-CAP,25,-M,Unknow Fellow,FRR - Spectre,8,234
SPRINT,SP-CAP,26,-M,Henry Uys,ZSUNR - ZSUNR - LETOUR,6,232
SPRINT,SP-CAP,27,-M,Kjell Gunnar Gjerdal,EVOLUTION - Warriors,8,230
SPRINT,SP-CAP,28,-M,Nate Silva,COALITION - Beta,8,229
SPRINT,SP-CAP,29,-M,Matthew spooner,BL13 - BL13 - LETOUR,8,229
SPRINT,SP-CAP,30,-M,Christian Grupp,TALENTF - TALENTF - LETOUR,8,228
SPRINT,SP-CAP,31,-M,Michel Rivard,5W4T - 5W4T,8,222
SPRINT,SP-CAP,32,-M,Schwaiger Christian,SWM - SWM - LETOUR,6,218
SPRINT,SP-CAP,33,-M,Rinus Verhelle,RELENTLESS - Taipan,8,216
SPRINT,SP-CAP,34,-M,James Bowtell,CRCAF - CRCAF - LETOUR,8,215
SPRINT,SP-CAP,35,-M,Karl Norris,ABR - ABR Bloobo webdesign,8,214
SPRINT,SP-CAP,36,-M,e Harris,TFC - TFC Harriers,8,207
SPRINT,SP-CAP,37,-M,Hugues Joannis,5W4T - 5W4T,7,205
SPRINT,SP-CAP,38,-M,Mark Elding,BL13 - BL13 - LETOUR,8,200
SPRINT,SP-CAP,39,-M,a.lex,TALENTF - TALENTF - LETOUR,8,200
SPRINT,SP-CAP,40,-M,Charles-Antoine Messier,5W4T - 5W4T,7,198
SPRINT,SP-CAP,41,-M,Travis Gatesman,RELENTLESS - Taipan,8,198
SPRINT,SP-CAP,42,-M,Thomas Davison,EVOLUTION - Warriors,8,196
SPRINT,SP-CAP,43,-M,Petar Dashev [CAP],FRR - Spectre,8,193
SPRINT,SP-CAP,44,-M,Diogo Calçada,FRR - Spectre,8,190
SPRINT,SP-CAP,45,-M,Cedric RICHARD,HEX - HEX - LETOUR,8,188
SPRINT,SP-CAP,46,-M,David Henderson,OMG - OMG avec WEZ,5,188
SPRINT,SP-CAP,47,-M,David Cheam,EVOLUTION - Warriors,8,185
SPRINT,SP-CAP,48,-M,J. Carton CLS. CAP,TEAMCLS - Vitesse verte,8,185
SPRINT,SP-CAP,49,-M,Yoann Deldossi,HEX - HEX - LETOUR,6,185
SPRINT,SP-CAP,50,-M,Bastin Maxime,FFZ - FFZ Spartiate,6,184
SPRINT,SP-CAP,51,-M,Gonzague PETIT,FFZ - FFZ Spartiate,8,183
SPRINT,SP-CAP,52,-M,Tim Shields,ABR - ABR Bloobo webdesign,8,180
SPRINT,SP-CAP,53,-M,CLAMOTE,FRR - Spectre,8,179
SPRINT,SP-CAP,54,-M,Brian Bishop,OTR - Crazy8s,8,177
SPRINT,SP-CAP,55,-M,Maxime Bernard,FFZ - FFZ Spartiate,8,175
SPRINT,SP-CAP,56,-M,Felix Gauthier,OPT - Velo Optimum,5,174
SPRINT,SP-CAP,57,-M,Thomas Wagner,FRR - Spectre,7,173
SPRINT,SP-CAP,58,-M,Kalle Kadens,FRR - Spectre,8,172
SPRINT,SP-CAP,59,-M,Michel Pinto machado,FRR - Spectre,8,165
SPRINT,SP-CAP,60,-M,Brett boniface,OMG - OMG avec WEZ,6,164
SPRINT,SP-CAP,61,-M,Bastian von Hayn,TALENTF - TALENTF - LETOUR,8,162
SPRINT,SP-CAP,62,-M,Michael Greiner,OMG - OMG avec WEZ,8,161
SPRINT,SP-CAP,63,-M,Patrick Schaefer,OTR - Snowflakes,7,160
SPRINT,SP-CAP,64,-M,Daniel Pinto,OMG - OMG avec WEZ,8,157
SPRINT,SP-CAP,65,-M,Samuel Le Dortz,BL13 - BL13 - LETOUR,4,157
SPRINT,SP-CAP,66,-M,Aaron Girdlestone,EVOLUTION - Warriors,5,155
SPRINT,SP-CAP,67,-M,Adam Vogt,OTR - Snowflakes,8,154
SPRINT,SP-CAP,68,-M,Ben clarke,OTR - Crazy8s,8,153
SPRINT,SP-CAP,69,-M,Mathias Kemnitz,FRR - Spectre,8,153
SPRINT,SP-CAP,70,-M,Peter Mogg,OMG - OMG avec WEZ,8,153
SPRINT,SP-CAP,71,-M,Adam Otstot,RELENTLESS - Taipan,6,148
SPRINT,SP-CAP,72,-M,Nathan Miller,RELENTLESS - Taipan,8,147
SPRINT,SP-CAP,73,-M,Greg Morgan,EVOLUTION - Warriors,6,147
SPRINT,SP-CAP,74,-M,mickael plantureux,HEX - HEX - LETOUR,4,142
SPRINT,SP-CAP,75,-M,Andrew Perkins,LVLESPORT - LEVEL Men,8,141
SPRINT,SP-CAP,76,-M,Siegfried Pfeifer,SWM - SWM - LETOUR,6,139
SPRINT,SP-CAP,77,-M,H. Çelebi,FRR - Spectre,8,136
SPRINT,SP-CAP,78,-M,Michael Gamst,BL13 - BL13 - LETOUR,7,131
SPRINT,SP-CAP,79,-M,Danies Camille,HEX - HEX - LETOUR,3,129
SPRINT,SP-CAP,80,-M,Richard Watson,ABR - ABR Bloobo webdesign,7,127
SPRINT,SP-CAP,81,-M,Jan Steinmann,WLECOL - WLECOL - LETOUR,5,124
SPRINT,SP-CAP,82,-M,Paoloni,FFZ - FFZ Spartiate,4,123
SPRINT,SP-CAP,83,-M,Thomas Vael,ZSUNR - ZSUNR - LETOUR,3,123
SPRINT,SP-CAP,84,-M,Charles Asselin,OPT - Velo Optimum,6,121
SPRINT,SP-CAP,85,-M,Bart Van der Linden,OMG - OMG avec WEZ,7,120
SPRINT,SP-CAP,86,-M,Philipp Diethelm,RELENTLESS - Taipan,7,120
SPRINT,SP-CAP,87,-M,Nicolas Boucher,OPT - Velo Optimum,6,119
SPRINT,SP-CAP,88,-M,Jude LaRene,OMG - OMG avec WEZ,6,117
SPRINT,SP-CAP,89,-M,Per Sam,TEAMCLS - Vitesse verte,2,116
SPRINT,SP-CAP,90,-M,Noah Balch,OTR - Octopi,3,114
SPRINT,SP-CAP,91,-M,Alex Banville,COALITION - Beta,7,113
SPRINT,SP-CAP,92,-M,Patrick Orrick,OMG - OMG avec WEZ,6,112
SPRINT,SP-CAP,93,-M,Hannes Hamberger,VEGAN - VEGAN - LETOUR,8,108
SPRINT,SP-CAP,94,-M,Josh Harris,TBW - Watopia Tour,6,104
SPRINT,SP-CAP,95,-M,Kial Jackson,BURRITO - BURRITO - LETOUR,3,99
SPRINT,SP-CAP,96,-M,Andrew Nicholl,DIRT - DIRT - LETOUR,8,98
SPRINT,SP-CAP,97,-M,Mark de Bruijn,RELENTLESS - Taipan,4,96
SPRINT,SP-CAP,98,-M,Adrien,FFZ - FFZ Spartiate,5,94
SPRINT,SP-CAP,99,-M,Jan Lammers,TALENTF - TALENTF - LETOUR,6,93
SPRINT,SP-CAP,100,-M,Mark Redfern,EVOLUTION - Le Tour,5,92
SPRINT,SP-CAP,101,-M,Martin Goikoetxea Conde,TT1 - TT1 - LETOUR,3,92
SPRINT,SP-CAP,102,-M,Zack Muetterties,BL13 - BL13 - LETOUR,5,91
SPRINT,SP-CAP,103,-M,thomas evans,TEAMCLS - Vitesse verte,6,91
SPRINT,SP-CAP,104,-M,James E Furman,OTR - Snowflakes,4,90
SPRINT,SP-CAP,105,-M,Walter Simon,SWM - SWM - LETOUR,4,90
SPRINT,SP-CAP,106,-M,Peter McMullan,BURRITO - BURRITO - LETOUR,5,89
SPRINT,SP-CAP,107,-M,Meyckeens Sébastien,FFZ - FFZ Spartiate,4,89
SPRINT,SP-CAP,108,-M,Jon Werme,eSRT - eSRT - LETOUR,5,84
SPRINT,SP-CAP,109,-M,Luke Marshall,COALITION - Le Tour,4,79
SPRINT,SP-CAP,110,-M,Rusty Davis,FRR - Spectre,7,76
SPRINT,SP-CAP,111,-M,Pierre Courtoy,CRYO-GEN - Lancelot,2,73
SPRINT,SP-CAP,112,-M,Michael Painter,COALITION - Beta,2,67
SPRINT,SP-CAP,113,-M,Jonathan Blomqvist,eSRT - eSRT - LETOUR,4,65
SPRINT,SP-CAP,114,-M,Luc Guilbeault,5W4T - 5W4T,4,62
SPRINT,SP-CAP,115,-M,Marc Gates,TBW - Watopia Tour,3,62
SPRINT,SP-CAP,116,-M,Andrew Alderson,FRR - Spectre,4,60
SPRINT,SP-CAP,117,-M,Mattias Wahlbeck,eSRT - eSRT - LETOUR,3,58
SPRINT,SP-CAP,118,-M,Jacek Karluk,Race3R - ACDC,2,58
SPRINT,SP-CAP,119,-M,Christopher Pruitt,RELENTLESS - Taipan,2,54
SPRINT,SP-CAP,120,-M,Samuel Tremblay,OPT - Velo Optimum,3,52
SPRINT,SP-CAP,121,-M,Joey M,DIRT - DIRT - LETOUR,3,51
SPRINT,SP-CAP,122,-M,Rasmus Raben,ABR - ABR Bloobo webdesign,2,51
SPRINT,SP-CAP,123,-M,Pascal Höhn,TALENTF - TALENTF - LETOUR,1,48
SPRINT,SP-CAP,124,-M,Alex Rockwell,Race3R - ACDC,4,48
SPRINT,SP-CAP,125,-M,André Canuto,OMG - OMG avec WEZ,1,45
SPRINT,SP-CAP,126,-M,Anthony Hepworth,OPT - Velo Optimum,2,44
SPRINT,SP-CAP,127,-M,Sebastien DUCASSE,FFZ - FFZ Spartiate,3,41
SPRINT,SP-CAP,128,-M,Travis Samuel,WLECOL - WLECOL - LETOUR,1,38
SPRINT,SP-CAP,129,-M,Felipe Nystrom,OMG - OMG avec WEZ,1,37
SPRINT,SP-CAP,130,-M,Steve Shipman,Race3R - ACDC,2,35
SPRINT,SP-CAP,131,-M,Mason Rocca,SISU - SISU - LETOUR,1,33
SPRINT,SP-CAP,132,-M,Abdoullah Mitiche,EVOLUTION - Warriors,1,33
SPRINT,SP-CAP,133,-M,Rui Oliveira,FRR - Spectre,2,32
SPRINT,SP-CAP,134,-M,Nicolas Rousselange,TALENTF - TALENTF - LETOUR,1,31
SPRINT,SP-CAP,135,-M,Massimiliano Wiser,TEAMCLS - Vitesse verte,1,31
SPRINT,SP-CAP,136,-M,Sammy Knockaert,FRR - Spectre,1,29
SPRINT,SP-CAP,137,-M,Eric Wise,VELOS - VELOSiraptors,2,29
SPRINT,SP-CAP,138,-M,Adil Tabalong,ZIRT - ZIRT Uno,2,29
SPRINT,SP-CAP,139,-M,Pedro Borlido,FRR - Spectre,2,26
SPRINT,SP-CAP,140,-M,Strasser Matthias,SWM - SWM - LETOUR,2,25
SPRINT,SP-CAP,141,-M,Mark Wise,ABR - ABR Bloobo webdesign,3,24
SPRINT,SP-CAP,142,-M,Anders Broberg,eSRT - eSRT - LETOUR,2,23
SPRINT,SP-CAP,143,-M,Maciek m,ZTPL - ZTPL - LETOUR,2,20
SPRINT,SP-CAP,144,-M,Dan Pedroza,OMG - OMG avec WEZ,2,20
SPRINT,SP-CAP,145,-M,Matt Tomlinson,TT1 - TT1 - LETOUR,1,20
SPRINT,SP-CAP,146,-M,Jerry Olsson,SZ - SZ LOKE,1,19
SPRINT,SP-CAP,147,-M,Alex Watts,TT1 - TT1 - LETOUR,2,17
SPRINT,SP-CAP,148,-M,Hugo Viort,FRR - Spectre,1,16
SPRINT,SP-CAP,149,-M,Gerome Romey,HEX - HEX - LETOUR,2,13
SPRINT,SP-CAP,150,-M,André Minas,FRR - Spectre,1,13
SPRINT,SP-CAP,151,-M,Marc Santo,TALENTF - TALENTF - LETOUR,1,10
SPRINT,SP-CAP,152,-M,Jono Martin,Race3R - ACDC,3,7
SPRINT,SP-CAP,153,-M,PESCE Julien,OMG - OMG avec WEZ,1,7
SPRINT,SP-CAP,154,-M,Eric Flanders,OMG - OMG avec WEZ,1,7
SPRINT,SP-CAP,155,-M,SCHMITT,FRR - Spectre,1,7
SPRINT,SP-CRP,1,-M,Daniel Manalo,OTR - Octopi,8,378
SPRINT,SP-CRP,2,-M,Dave Garguilo,CRCAF - CRCAF - LETOUR,8,365
SPRINT,SP-CRP,3,-M,Leon O'Regan,ABR - ABR Bloobo webdesign,8,352
SPRINT,SP-CRP,4,-M,Ally Loney,DIRT - DIRT - LETOUR,8,344
SPRINT,SP-CRP,5,-M,Carl Frechette,OPT - Velo Optimum,8,335
SPRINT,SP-CRP,6,-M,Jason Drummond,USMES - Tour,8,331
SPRINT,SP-CRP,7,-M,Christian Seyr,KIRCHMAIR - KIRCHMAIR - LETOUR,8,326
SPRINT,SP-CRP,8,-M,Justus Ade,SZ - SZ LOKE,8,324
SPRINT,SP-CRP,9,-M,Dan Pannell,COALITION - Le Tour,8,300
SPRINT,SP-CRP,10,-M,Cedrick Graham,OPT - Velo Optimum,8,297
SPRINT,SP-CRP,11,-M,Philippe Hakier,5W4T - 5W4T,8,295
SPRINT,SP-CRP,12,-M,Diogo Leite,TugaZ - Pico,8,290
SPRINT,SP-CRP,13,-M,M.Tommis,TBR - JumboVisma,8,287
SPRINT,SP-CRP,14,-M,Kris Poole,FRR - Spectre,8,279
SPRINT,SP-CRP,15,-M,Guillaume Lamy,OPT - Velo Optimum,8,277
SPRINT,SP-CRP,16,-M,Matthias Runge,WATTFAB - WATTFAB - LETOUR,8,274
SPRINT,SP-CRP,17,-M,David Kowalski,COALITION - Le Tour,8,273
SPRINT,SP-CRP,18,-M,Clement Desle,DIRT - DIRT - LETOUR,5,269
SPRINT,SP-CRP,19,-M,Francis McKinnon,OPT - Velo Optimum,8,266
SPRINT,SP-CRP,20,-M,David Bagdan,Race3R - ACDC,8,262
SPRINT,SP-CRP,21,-M,Andy Styger,KIRCHMAIR - KIRCHMAIR - LETOUR,7,261
SPRINT,SP-CRP,22,-M,Neil Turner,Race3R - ACDC,6,257
SPRINT,SP-CRP,23,-M,Jason Bridges,RELENTLESS - Taipan,8,256
SPRINT,SP-CRP,24,-M,Paul Buckland,RELENTLESS - Taipan,7,248
SPRINT,SP-CRP,25,-M,Christoph Hindermann,WATTFAB - WATTFAB - LETOUR,8,245
SPRINT,SP-CRP,26,-M,Joseph Shields,RELENTLESS - Taipan,7,241
SPRINT,SP-CRP,27,-M,Pavel Morozov,EVOLUTION - Le Tour,8,239
SPRINT,SP-CRP,28,-M,Stephan Schweiger,WATTFAB - WATTFAB - LETOUR,8,237
SPRINT,SP-CRP,29,-M,Jean-Christophe Beaulieu,OPT - Velo Optimum,6,233
SPRINT,SP-CRP,30,-M,Yves Niederhäuser,WLECOL - WLECOL - LETOUR,8,233
SPRINT,SP-CRP,31,-M,Jonathan Bisson,5W4T - 5W4T,6,232
SPRINT,SP-CRP,32,-M,Alexandre Doyon,OPT - Velo Optimum,7,232
SPRINT,SP-CRP,33,-M,GIS,FFZ - FFZ Spartiate,8,231
SPRINT,SP-CRP,34,-M,Colin Staats,FRR - Spectre,8,227
SPRINT,SP-CRP,35,-M,Chris Pearce,TBR - JumboVisma,7,226
SPRINT,SP-CRP,36,-M,Mike robson,OTR - Crazy8s,8,226
SPRINT,SP-CRP,37,-M,Craig Segal,ABR - ABR Bloobo webdesign,6,226
SPRINT,SP-CRP,38,-M,Taylor Gonsoulin,OTR - Crazy8s,8,224
SPRINT,SP-CRP,39,-M,Mark Fenton,ABR - ABR Bloobo webdesign,8,224
SPRINT,SP-CRP,40,-M,Martin Cote,LWATT - E-mmortels,8,222
SPRINT,SP-CRP,41,-M,Raphael Caron Asselin,OPT - Velo Optimum,7,222
SPRINT,SP-CRP,42,-M,David L Gabb,RELENTLESS - Taipan,8,221
SPRINT,SP-CRP,43,-M,Nicolas Moreno,ZSUNR - ZSUNR - LETOUR,6,221
SPRINT,SP-CRP,44,-M,Christian Baum,SWM - SWM - LETOUR,8,218
SPRINT,SP-CRP,45,-M,Schaub Sebastian,SWM - SWM - LETOUR,8,214
SPRINT,SP-CRP,46,-M,Eric Nevin,Race3R - ACDC,8,202
SPRINT,SP-CRP,47,-M,Sylvain Lafrance,OPT - Velo Optimum,7,202
SPRINT,SP-CRP,48,-M,Stefan Faulkner,WLECOL - WLECOL - LETOUR,8,196
SPRINT,SP-CRP,49,-M,Tobias Lagemann,SISU - SISU - LETOUR,8,195
SPRINT,SP-CRP,50,-M,Joker Aldo Sena [ZIRT],ZIRT - ZIRT Uno,8,195
SPRINT,SP-CRP,51,-M,Kevin Mullins,TT1 - TT1 - LETOUR,8,193
SPRINT,SP-CRP,52,-M,Gattlen Sébastien,FFZ - FFZ Spartiate,7,191
SPRINT,SP-CRP,53,-M,Grant Womack,BL13 - BL13 - LETOUR,5,190
SPRINT,SP-CRP,54,-M,Matjaz Zupanic,Race3R - ACDC,6,188
SPRINT,SP-CRP,55,-M,Paul Dubienski,SWM - SWM - LETOUR,5,179
SPRINT,SP-CRP,56,-M,Niels Delahoutre,ABR - ABR Bloobo webdesign,6,178
SPRINT,SP-CRP,57,-M,Paul Chubb,BL13 - BL13 - LETOUR,6,170
SPRINT,SP-CRP,58,-M,Jin Yamamoto,COALITION - Le Tour,8,162
SPRINT,SP-CRP,59,-M,Jason ONeill,RELENTLESS - Taipan,4,158
SPRINT,SP-CRP,60,-M,Massimo Fabbri,SOCKS4W - Le Tour,4,154
SPRINT,SP-CRP,61,-M,Sandro LSZ,WATTFAB - WATTFAB - LETOUR,6,150
SPRINT,SP-CRP,62,-M,Philipp Pene,TALENTF - TALENTF - LETOUR,5,147
SPRINT,SP-CRP,63,-M,Paul Hollings,EVOLUTION - Warriors,6,142
SPRINT,SP-CRP,64,-M,VO2max Coaching [CRP],FRR - Spectre,5,142
SPRINT,SP-CRP,65,-M,Tom Naabe,TBR - JumboVisma,6,139
SPRINT,SP-CRP,66,-M,Elton Judd,TBR - JumboVisma,6,136
SPRINT,SP-CRP,67,-M,Ryan M Fiege,COALITION - Le Tour,4,128
SPRINT,SP-CRP,68,-M,Ben Mackinson,ABR - ABR Bloobo webdesign,6,117
SPRINT,SP-CRP,69,-M,Bill Dobson,WLECOL - WLECOL - LETOUR,5,108
SPRINT,SP-CRP,70,-M,Robin Andersson,eSRT - eSRT - LETOUR,2,99
SPRINT,SP-CRP,71,-M,Jesse Dekker,BAKPDL - BP1,3,92
SPRINT,SP-CRP,72,-M,Chris Benham,RELENTLESS - Taipan,3,91
SPRINT,SP-CRP,73,-M,DT,EVOLUTION - Warriors,3,89
SPRINT,SP-CRP,74,-M,Richy howell,LVLESPORT - LEVEL Men,3,88
SPRINT,SP-CRP,75,-M,Nelson Pinto,FRR - Spectre,2,88
SPRINT,SP-CRP,76,-M,Ruben Villalain,TFC - TFC Harriers,1,87
SPRINT,SP-CRP,77,-M,Alex Nairz,TALENTF - TALENTF - LETOUR,3,84
SPRINT,SP-CRP,78,-M,Julian Herz,WATTFAB - WATTFAB - LETOUR,1,76
SPRINT,SP-CRP,79,-M,Alexander Vellekoop,AMANI - AMANI - LETOUR,3,76
SPRINT,SP-CRP,80,-M,Martin Ehmoser,TALENTF - TALENTF - LETOUR,4,73
SPRINT,SP-CRP,81,-M,Alden Basmajian,RELENTLESS - Taipan,3,73
SPRINT,SP-CRP,82,-M,Rune Jensen,KST - KST - LETOUR,1,69
SPRINT,SP-CRP,83,-M,Unai Balenciaga,EVOLUTION - Le Tour,2,62
SPRINT,SP-CRP,84,-M,Bob Jones,FRR - Spectre,2,57
SPRINT,SP-CRP,85,-M,Tim van rennes,TBR - JumboVisma,2,56
SPRINT,SP-CRP,86,-M,Benjamin Axt,WATTFAB - WATTFAB - LETOUR,3,52
SPRINT,SP-CRP,87,-M,JÃ©rÃ©mie Vachon,5W4T - 5W4T,1,50
SPRINT,SP-CRP,88,-M,David,VELOS - VELOSiraptors,2,50
SPRINT,SP-CRP,89,-M,Mathew Bassett,COALITION - Le Tour,2,50
SPRINT,SP-CRP,90,-M,Michiel Balcaen,COALITION - Le Tour,3,47
SPRINT,SP-CRP,91,-M,Jakob Wilson,RELENTLESS - Taipan,1,44
SPRINT,SP-CRP,92,-M,Matthias Seismann,TALENTF - TALENTF - LETOUR,2,44
SPRINT,SP-CRP,93,-M,Kevin Metcalfe,COALITION - Le Tour,1,41
SPRINT,SP-CRP,94,-M,Jason Caine,BAKPDL - BP1,2,41
SPRINT,SP-CRP,95,-M,Davis Frease,USMES - Tour,3,38
SPRINT,SP-CRP,96,-M,Magnus Wiklund,eSRT - eSRT - LETOUR,1,33
SPRINT,SP-CRP,97,-M,Christian JACQUE,FFZ - FFZ Spartiate,3,32
SPRINT,SP-CRP,98,-M,Peter Bradbury,ZSCOT - ZSCOT - LETOUR,1,32
SPRINT,SP-CRP,99,-M,Nathan McGinty,DRAFTDINO - Dinos,2,32
SPRINT,SP-CRP,100,-M,Neil Bennison,ABR - ABR Bloobo webdesign,1,31
SPRINT,SP-CRP,101,-M,Christian Deschênes,5W4T - 5W4T,2,31
SPRINT,SP-CRP,102,-M,Troy de Juncker,BAKPDL - BP1,1,25
SPRINT,SP-CRP,103,-M,Nathan Parton,SISU - SISU - LETOUR,1,25
SPRINT,SP-CRP,104,-M,Frank Walter,TALENTF - TALENTF - LETOUR,1,22
SPRINT,SP-CRP,105,-M,Tom Boveree,Race3R - ACDC,1,22
SPRINT,SP-CRP,106,-M,Myles Ward,FRR - Spectre,1,22
SPRINT,SP-CRP,107,-M,Pedro Pinheiro,FRR - Spectre,1,19
SPRINT,SP-CRP,108,-M,JamesLawler,WLECOL - WLECOL - LETOUR,1,19
SPRINT,SP-CRP,109,-M,Bruno Passos,FRR - Spectre,1,19
SPRINT,SP-GHT,1,-M,Jasmin Marinelli,5W4T - 5W4T,8,423
SPRINT,SP-GHT,2,-M,Matt Corse,LVLESPORT - LEVEL Men,8,395
SPRINT,SP-GHT,3,-M,Patrick Caisse,5W4T - 5W4T,8,364
SPRINT,SP-GHT,4,-M,Maxime Turcotte,OPT - Velo Optimum,8,348
SPRINT,SP-GHT,5,-M,Laurent LeBel,5W4T - 5W4T,7,327
SPRINT,SP-GHT,6,-M,Wendell,USMES - Tour,8,325
SPRINT,SP-GHT,7,-M,Colin Swan,DIRT - DIRT - LETOUR,8,312
SPRINT,SP-GHT,8,-M,Dustin Hess,OTR - Octopi,8,308
SPRINT,SP-GHT,9,-M,Jay Keteleers,WLECOL - WLECOL - LETOUR,8,298
SPRINT,SP-GHT,10,-M,Luis Ma Olivares,TBW - Watopia Tour,8,292
SPRINT,SP-GHT,11,-M,Markian Yskout,DIRT - DIRT - LETOUR,8,277
SPRINT,SP-GHT,12,-M,Lukas Markard,SWM - SWM - LETOUR,8,275
SPRINT,SP-GHT,13,-M,Jeremy Chaix,5W4T - 5W4T,6,273
SPRINT,SP-GHT,14,-M,Jonathan Winward,TT1 - TT1 - LETOUR,8,262
SPRINT,SP-GHT,15,-M,Jacket,FRR - Spectre,8,261
SPRINT,SP-GHT,16,-M,Calle Olsen,SZ - SZ LOKE,8,261
SPRINT,SP-GHT,17,-M,Luís Castro,TugaZ - Pico,8,252
SPRINT,SP-GHT,18,-M,Nico Damrat,ABR - ABR Bloobo webdesign,8,249
SPRINT,SP-GHT,19,-M,Scott Pomeroy,TFC - TFC Harriers,8,249
SPRINT,SP-GHT,20,-M,Jean-Christophe Simard,OPT - Velo Optimum,8,242
SPRINT,SP-GHT,21,-M,Robert Griffin,DRAFTDINO - Dinos,8,242
SPRINT,SP-GHT,22,-M,Nathan Manyk,DIRT - DIRT - LETOUR,8,237
SPRINT,SP-GHT,23,-M,Andrew Maljaars,EVOLUTION - Le Tour,7,236
SPRINT,SP-GHT,24,-M,Jon Meals,TFC - TFC Harriers,8,235
SPRINT,SP-GHT,25,-M,Kevin Broadstreet,FFZ - FFZ Spartiate,8,233
SPRINT,SP-GHT,26,-M,Nicolas Rafael,OPT - Velo Optimum,8,228
SPRINT,SP-GHT,27,-M,Neil Hodgson,OTR - Snowflakes,8,227
SPRINT,SP-GHT,28,-M,Johan Löwenhamn,SZ - SZ LOKE,7,227
SPRINT,SP-GHT,29,-M,Samuel Dupuis,LWATT - E-mmortels,7,225
SPRINT,SP-GHT,30,-M,Martin Ward,ATWT - ATWT - LETOUR,8,225
SPRINT,SP-GHT,31,-M,Peter Salt,CCC - CCC - LETOUR,8,223
SPRINT,SP-GHT,32,-M,Felix,WATTFAB - WATTFAB - LETOUR,8,220
SPRINT,SP-GHT,33,-M,Alexandre Dumont,5W4T - 5W4T,8,216
SPRINT,SP-GHT,34,-M,Jon Telfer,FRR - Spectre,8,216
SPRINT,SP-GHT,35,-M,Rui Azevedo,TugaZ - Pico,6,215
SPRINT,SP-GHT,36,-M,Niels Harbs,WATTFAB - WATTFAB - LETOUR,6,211
SPRINT,SP-GHT,37,-M,Chris Harnish,FRR - Spectre,8,209
SPRINT,SP-GHT,38,-M,Martin Coffey,FRR - Spectre,7,209
SPRINT,SP-GHT,39,-M,Stewart White,TFC - TFC Harriers,8,205
SPRINT,SP-GHT,40,-M,Eric Detrick,FRR - Spectre,6,202
SPRINT,SP-GHT,41,-M,DAVID LAMINETTE  FFZ,FFZ - FFZ Spartiate,7,201
SPRINT,SP-GHT,42,-M,Florian Halstenbach,KIRCHMAIR - KIRCHMAIR - LETOUR,7,198
SPRINT,SP-GHT,43,-M,Pedro Nunes,TugaZ - Pico,7,194
SPRINT,SP-GHT,44,-M,Jens Schumann,WATTFAB - WATTFAB - LETOUR,8,192
SPRINT,SP-GHT,45,-M,Fredrik Nygren,SZ - SZ LOKE,8,189
SPRINT,SP-GHT,46,-M,Thomas Scholz,RCP - RC Pfeil Rebellunas 1,8,187
SPRINT,SP-GHT,47,-M,Christian Müller,ABR - ABR Bloobo webdesign,4,184
SPRINT,SP-GHT,48,-M,Duende Santana,FRR - Spectre,8,182
SPRINT,SP-GHT,49,-M,Peter Holzmann,WLBB - WLBB - LETOUR,4,177
SPRINT,SP-GHT,50,-M,Robert Taylor,ZSCOT - ZSCOT - LETOUR,8,175
