X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
ST-4,SP-BON,89,-M,FORWARD,Lionel Spooner,Race3R - ACDC,238w @3.10wkg,34.064,13
ST-4,SP-BON,90,-M,FORWARD,Niels Cornelisse,FRR - Spectre,220w @2.80wkg,35.381,13
ST-4,SP-BON,91,-M,FORWARD,Alex Balke,OTR - Snowflakes,203w @2.70wkg,35.829,10
ST-4,SP-BON,92,-M,FORWARD,Anthony Wooldridge,VELOS - VELOSiraptors,194w @2.40wkg,36.732,10
ST-4,SP-BON,93,-M,FORWARD,Mike Natleborg,CRCAF - CRCAF - LETOUR,232w @2.60wkg,36.775,10
ST-4,SP-BON,94,-M,FORWARD,Malte,TBR - JumboVisma,111w @1.80wkg,42.809,10
ST-4,SP-BON,95,-M,FORWARD,Paul Barber,WELLW - WELLW - LETOUR,122w @1.30wkg,44.444,10
ST-4,SP-CAY,1,-M,FORWARD,Mike Soukini,LWATT - E-mmortels,942w @9.60wkg,22.748,50
ST-4,SP-CAY,2,-M,FORWARD,Jonathan Doyon,OPT - Velo Optimum,566w @6.50wkg,23.056,46
ST-4,SP-CAY,3,-M,FORWARD,Nathan Melvin,ABR - ABR Bloobo webdesign,843w @10.40wkg,23.099,43
ST-4,SP-CAY,4,-M,FORWARD,Andreas Kress,WLBB - WLBB - LETOUR,620w @6.50wkg,23.282,41
ST-4,SP-CAY,5,-M,FORWARD,Jeff Edwards,TFC - TFC Harriers,579w @6.60wkg,23.719,40
ST-4,SP-CAY,6,-M,FORWARD,Christoph Bosshard,DRAFTDINO - Dinos,549w @6.90wkg,23.761,39
ST-4,SP-CAY,7,-M,FORWARD,Dave Corbin,LWATT - E-mmortels,552w @6.30wkg,23.886,38
ST-4,SP-CAY,8,-M,FORWARD,John Smalley,EVOLUTION - Le Tour,515w @5.50wkg,24.149,37
ST-4,SP-CAY,9,-M,FORWARD,Matt Armitage,CRYO-GEN - Lancelot,649w @8.00wkg,24.378,36
ST-4,SP-CAY,10,-M,FORWARD,Nicolas Foisy,OPT - Velo Optimum,437w @5.20wkg,24.838,35
ST-4,SP-CAY,11,-M,FORWARD,Neil Glezer-Jones,DRAFTDINO - Dinos,419w @4.40wkg,25.119,33
ST-4,SP-CAY,12,-M,FORWARD,Andreas Fischer,WLBB - WLBB - LETOUR,497w @5.40wkg,25.159,33
ST-4,SP-CAY,13,-M,FORWARD,Greg Morrow,TFC - TFC Harriers,355w @4.70wkg,25.757,33
ST-4,SP-CAY,14,-M,FORWARD,Ken deLaski,FRR - Spectre,356w @5.10wkg,25.892,33
ST-4,SP-CAY,15,-M,FORWARD,Jose Monteiro,TugaZ - Pico,363w @4.90wkg,26.266,33
ST-4,SP-CAY,16,-M,FORWARD,Lars Junger,ALPENTVC - AVC-Hippos,404w @5.00wkg,26.31,33
ST-4,SP-CAY,17,-M,FORWARD,Laurence Dunford,SOCKS4W - Le Tour,542w @6.80wkg,26.448,33
ST-4,SP-CAY,18,-M,FORWARD,James Hayes,ZSCOT - ZSCOT - LETOUR,404w @4.40wkg,27.291,33
ST-4,SP-CAY,19,-M,FORWARD,Andy Baines,ABR - ABR Bloobo webdesign,438w @5.50wkg,27.397,33
ST-4,SP-CAY,20,-M,FORWARD,Dirk Ehrmantraut,ALPENTVC - AVC-Hippos,385w @4.90wkg,27.498,33
ST-4,SP-CAY,21,-M,FORWARD,Johan Bäckström,SZ - SZ LOKE,333w @3.50wkg,27.557,31
ST-4,SP-CAY,22,-M,FORWARD,David Gagnon,OPT - Velo Optimum,337w @4.10wkg,27.579,31
ST-4,SP-CAY,23,-M,FORWARD,Matt Thomson,OTR - Crazy8s,385w @4.90wkg,27.789,31
ST-4,SP-CAY,24,-M,FORWARD,Damon McKay,TFC - TFC Harriers,504w @5.30wkg,28.038,31
ST-4,SP-CAY,25,-M,FORWARD,Oliver Goßmann,WLBB - WLBB - LETOUR,324w @3.70wkg,28.116,31
ST-4,SP-CAY,26,-M,FORWARD,Boen Bunawan,ZIRT - ZIRT Uno,308w @4.00wkg,28.279,31
ST-4,SP-CAY,27,-M,FORWARD,Glenn Houston,LWATT - Phoenix,405w @4.30wkg,28.995,31
ST-4,SP-CAY,28,-M,FORWARD,Duncan Farley,CRYO-GEN - Lancelot,236w @2.80wkg,29.062,31
ST-4,SP-CAY,29,-M,FORWARD,B.K. MILNE,SISU - SISU - LETOUR,301w @3.80wkg,29.197,31
ST-4,SP-CAY,30,-M,FORWARD,Andi Hakim,ZIRT - ZIRT Duo,356w @4.30wkg,30.049,31
ST-4,SP-CAY,31,-M,FORWARD,J ohn K,TBR - JumboVisma,447w @4.50wkg,30.056,29
ST-4,SP-CAY,32,-M,FORWARD,Andrew Smith,EVOLUTION - Le Tour,300w @3.70wkg,30.075,29
ST-4,SP-CAY,33,-M,FORWARD,Jean Roy,LWATT - E-mmortels,295w @3.60wkg,30.201,29
ST-4,SP-CAY,34,-M,FORWARD,Thomas Finger,WATTFAB - WATTFAB - LETOUR,268w @3.80wkg,30.373,29
ST-4,SP-CAY,35,-M,FORWARD,John Smith,OTR - Octopi,408w @4.60wkg,30.387,29
ST-4,SP-CAY,36,-M,FORWARD,Herry Irpanni,ZIRT - ZIRT Duo,325w @4.80wkg,30.396,29
ST-4,SP-CAY,37,-M,FORWARD,Darren Ellis,CRYO-GEN - Lancelot,347w @4.20wkg,30.462,29
ST-4,SP-CAY,38,-M,FORWARD,Pascal Gilbert,LWATT - E-mmortels,355w @4.90wkg,30.55,29
ST-4,SP-CAY,39,-M,FORWARD,Rob Imrie,LWATT - Phoenix,428w @4.30wkg,30.61,29
ST-4,SP-CAY,40,-M,FORWARD,Dan Tice,DRAFTDINO - Dinos,354w @4.10wkg,30.652,29
ST-4,SP-CAY,41,-M,FORWARD,Blake Chalson,BPCC - BPCC - LETOUR,322w @4.10wkg,30.721,25
ST-4,SP-CAY,42,-M,FORWARD,Tobias Beck,FRR - Spectre,340w @4.00wkg,30.728,25
ST-4,SP-CAY,43,-M,FORWARD,Ben Nitti,TT1 - TT1 - LETOUR,370w @3.30wkg,30.768,25
ST-4,SP-CAY,44,-M,FORWARD,Robert Ekberg,ZSUNR - ZSUNR - LETOUR,266w @3.30wkg,30.783,25
ST-4,SP-CAY,45,-M,FORWARD,Justin Bolduc,LWATT - Phoenix,311w @4.20wkg,30.839,25
ST-4,SP-CAY,46,-M,FORWARD,Louis Fournaise,LWATT - E-mmortels,360w @4.70wkg,30.963,25
ST-4,SP-CAY,47,-M,FORWARD,Mark Grasley,OTR - Snowflakes,258w @3.60wkg,31.224,25
ST-4,SP-CAY,48,-M,FORWARD,Jason Vaughan,BAKPDL - BP1,236w @3.00wkg,31.733,25
ST-4,SP-CAY,49,-M,FORWARD,Jo Teddy,ZIRT - ZIRT Duo,200w @3.10wkg,31.837,25
ST-4,SP-CAY,50,-M,FORWARD,Bob Horn,SISU - SISU - LETOUR,327w @4.10wkg,32.121,25
ST-4,SP-CAY,51,-M,FORWARD,Tomek Koguc,PCH - PCH - LETOUR,322w @4.10wkg,32.121,22
ST-4,SP-CAY,52,-M,FORWARD,Tom Lawton,OTR - Octopi,248w @2.90wkg,33.487,22
ST-4,SP-CAY,53,-M,FORWARD,Mark Sole,ABR - ABR Bloobo webdesign,255w @2.90wkg,33.609,22
ST-4,SP-CAY,54,-M,FORWARD,Hal Sutherland,OTR - Snowflakes,200w @2.30wkg,33.768,22
ST-4,SP-CAY,55,-M,FORWARD,Gilo Clayson,ABR - ABR Bloobo webdesign,230w @2.80wkg,34.038,22
ST-4,SP-CAY,56,-M,FORWARD,Mário Andrade,TugaZ - Pico,247w @2.90wkg,34.489,22
ST-4,SP-CAY,57,-M,FORWARD,Barry McGuigan,ZSCOT - ZSCOT - LETOUR,255w @2.70wkg,34.602,22
ST-4,SP-CAY,58,-M,FORWARD,Tam McNeish,ZSCOT - ZSCOT - LETOUR,208w @2.60wkg,34.72,22
ST-4,SP-CAY,59,-M,FORWARD,Thomas Sachse,KIRCHMAIR - KIRCHMAIR - LETOUR,234w @2.70wkg,35.507,22
ST-4,SP-CAY,60,-M,FORWARD,Juergen Pirker,KIRCHMAIR - KIRCHMAIR - LETOUR,166w @1.90wkg,35.921,22
ST-4,SP-CAY,61,-M,FORWARD,Tom Marley,COALITION - Le Tour,170w @2.60wkg,36.867,19
ST-4,SP-CAY,62,-M,FORWARD,Clayton Wilkinson,OTR - Crazy8s,178w @2.00wkg,36.957,19
ST-4,SP-CAY,63,-M,FORWARD,Gerhard Leeb,WLBB - WLBB - LETOUR,153w @2.00wkg,36.958,19
ST-4,SP-CAY,64,-M,FORWARD,Philipp Foerster,FRR - Spectre,172w @2.50wkg,37.063,19
ST-4,SP-CAY,65,-M,FORWARD,Hengky Irawan,ZIRT - ZIRT Duo,164w @2.20wkg,37.685,19
ST-4,SP-JLP,1,-M,FORWARD,Eric Surprenant,OPT - Velo Optimum,659w @7.50wkg,24.697,50
ST-4,SP-JLP,2,-M,FORWARD,Gunter Haacke,FRR - Spectre,546w @6.20wkg,25.897,46
ST-4,SP-JLP,3,-M,FORWARD,JFPINEAULT,LWATT - E-mmortels,382w @4.30wkg,26.247,43
ST-4,SP-JLP,4,-M,FORWARD,Mickael Vachon,OPT - Velo Optimum,527w @6.00wkg,27.41,41
ST-4,SP-JLP,5,-M,FORWARD,Ian Breslin,TFC - TFC Harriers,585w @6.40wkg,28.059,40
ST-4,SP-JLP,6,-M,FORWARD,Jeremy Lohman,TT1 - TT1 - LETOUR,374w @3.70wkg,28.496,39
ST-4,SP-JLP,7,-M,FORWARD,Enno Enno,WLBB - WLBB - LETOUR,547w @5.60wkg,29.122,38
ST-4,SP-JLP,8,-M,FORWARD,Andy Craig,ZSCOT - ZSCOT - LETOUR,413w @4.50wkg,29.16,37
ST-4,SP-JLP,9,-M,FORWARD,Peter Mignacca,OPT - Velo Optimum,427w @5.50wkg,29.261,36
ST-4,SP-JLP,10,-M,FORWARD,Jack Son,DRAFTDINO - Dinos,329w @4.10wkg,29.627,35
ST-4,SP-JLP,11,-M,FORWARD,Moe Cascanette,DRAFTDINO - Dinos,406w @5.00wkg,30.357,33
ST-4,SP-JLP,12,-M,FORWARD,Pierre Cypihot,LWATT - Phoenix,358w @4.20wkg,30.627,33
ST-4,SP-JLP,13,-M,FORWARD,David Hill,TFC - TFC Harriers,405w @3.80wkg,30.681,33
ST-4,SP-JLP,14,-M,FORWARD,Ernst F Retief,CRYO-GEN - Lancelot,364w @4.20wkg,31.238,33
ST-4,SP-JLP,15,-M,FORWARD,Waldemar Szewczuk,ABR - ABR Bloobo webdesign,284w @3.50wkg,31.887,33
ST-4,SP-JLP,16,-M,FORWARD,Andrew Mead,TBR - JumboVisma,258w @2.70wkg,32.101,33
ST-4,SP-JLP,17,-M,FORWARD,Brian Walburn,FRR - Spectre,203w @2.80wkg,32.231,33
ST-4,SP-JLP,18,-M,FORWARD,Jose Onofre,TugaZ - Pico,320w @3.60wkg,32.71,33
ST-4,SP-JLP,19,-M,FORWARD,Mats Roesgaard Sjödin,WATTFAB - WATTFAB - LETOUR,259w @2.90wkg,32.71,33
ST-4,SP-JLP,20,-M,FORWARD,kziere,TFC - TFC Harriers,199w @2.50wkg,32.729,33
ST-4,SP-JLP,21,-M,FORWARD,Andrew Rodger,ZSCOT - ZSCOT - LETOUR,201w @2.10wkg,33.782,31
ST-4,SP-JLP,22,-M,FORWARD,Steve Bowden,DRAFTDINO - Dinos,235w @2.80wkg,33.946,31
ST-4,SP-PEP,1,-M,FORWARD,Michiel Kersten,TFC - TFC Harriers,534w @5.00wkg,26.343,50
ST-4,SP-PEP,2,-M,FORWARD,B B,DRAFTDINO - Dinos,515w @4.40wkg,28.007,46
ST-4,SP-PEP,3,-M,FORWARD,Richard D’Amour,LWATT - Phoenix,556w @5.90wkg,28.13,43
ST-4,SP-PEP,4,-M,FORWARD,David Barnett,TBW - Watopia Tour,445w @4.70wkg,28.231,41
ST-4,SP-PEP,5,-M,FORWARD,KevinJ Brown,OTR - Crazy8s,523w @5.40wkg,28.325,40
ST-4,SP-PEP,6,-M,FORWARD,Dominic Harrison,TFC - TFC Harriers,213w @2.30wkg,29.719,39
ST-4,SP-PEP,7,-M,FORWARD,David Roberts,DRAFTDINO - Dinos,327w @3.70wkg,30.301,38
ST-4,SP-PEP,8,-M,FORWARD,Bruce Dovey,SISU - SISU - LETOUR,413w @4.40wkg,31.358,37
ST-4,SP-PEP,9,-M,FORWARD,David Perry,TEAMCLS - Vitesse verte,225w @2.30wkg,32.638,36
ST-4,SP-PEP,10,-M,FORWARD,Jo Laniel,OPT - Velo Optimum,342w @3.40wkg,33.142,35
ST-4,SP-PEP,11,-M,FORWARD,Andy Fyles,ABR - ABR Bloobo webdesign,292w @3.10wkg,33.511,33
ST-4,SP-PEP,12,-M,FORWARD,Miles Ushaw,TFC - TFC Harriers,185w @2.90wkg,33.525,33
ST-4,SP-PEP,13,-M,FORWARD,Shaun Chinapen,DRAFTDINO - Dinos,254w @3.10wkg,34.353,33
ST-4,SP-PEP,14,-M,FORWARD,Andre As [PEP][RCP],RCP - RC Pfeil Rebellunas 1,197w @2.40wkg,34.423,33
ST-4,SP-PEP,15,-M,FORWARD,Raffa,TALENTF - TALENTF - LETOUR,183w @2.10wkg,34.689,33
ST-4,SP-PEP,16,-M,FORWARD,Scott House,HERD - HERD - LETOUR,257w @2.50wkg,35.13,33
ST-4,SP-PEP,17,-M,FORWARD,Kevin Mothersole,DRAFTDINO - Dinos,213w @2.40wkg,36.821,33
ST-4,SP-PEP,18,-M,FORWARD,Andreas Kunath,WLBB - WLBB - LETOUR,178w @2.00wkg,38.653,33
ST-4,SP-PEP,19,-M,FORWARD,Allan Poulsen,FRR - Spectre,181w @1.80wkg,38.894,33
ST-4,SP-PEP,20,-M,FORWARD,Mark Parker,TEAMCLS - Vitesse verte,155w @1.90wkg,39.488,33
ST-5,SP-CAP,1,-M,FUEGO FORWARD,Jared Benney (ABR),ABR - ABR Bloobo webdesign,1336w @14.10wkg,26.398,50
ST-5,SP-CAP,2,-M,FUEGO FORWARD,Teppo Laurio,WLECOL - WLECOL - LETOUR,897w @13.70wkg,26.621,46
ST-5,SP-CAP,3,-M,FUEGO FORWARD,Luc Guilbeault,5W4T - 5W4T,941w @12.40wkg,26.983,43
ST-5,SP-CAP,4,-M,FUEGO FORWARD,Stefan Kirchmair,KIRCHMAIR - KIRCHMAIR - LETOUR,837w @12.90wkg,27.259,41
ST-5,SP-CAP,5,-M,FUEGO FORWARD,Nico Peller,KIRCHMAIR - KIRCHMAIR - LETOUR,961w @13.90wkg,27.687,40
ST-5,SP-CAP,6,-M,FUEGO FORWARD,James Skulczuk,BURRITO - BURRITO - LETOUR,965w @10.30wkg,27.812,39
ST-5,SP-CAP,7,-M,FUEGO FORWARD,Travis Samuel,WLECOL - WLECOL - LETOUR,817w @11.50wkg,27.944,38
ST-5,SP-CAP,8,-M,FUEGO FORWARD,Daniel Mundell,BL13 - BL13 - LETOUR,819w @13.00wkg,27.977,37
ST-5,SP-CAP,9,-M,FUEGO FORWARD,JP Durand,5W4T - 5W4T,1137w @14.60wkg,27.994,36
ST-5,SP-CAP,10,-M,FUEGO FORWARD,Thomas Vael,ZSUNR - ZSUNR - LETOUR,743w @10.50wkg,28.254,35
ST-5,SP-CAP,11,-M,FUEGO FORWARD,Ritter Moritz,SWM - SWM - LETOUR,829w @11.50wkg,28.325,33
ST-5,SP-CAP,12,-M,FUEGO FORWARD,Mark Elding,BL13 - BL13 - LETOUR,711w @9.80wkg,28.328,33
ST-5,SP-CAP,13,-M,FUEGO FORWARD,Christian Grupp,TALENTF - TALENTF - LETOUR,892w @10.60wkg,28.561,33
ST-5,SP-CAP,14,-M,FUEGO FORWARD,Kial Jackson,BURRITO - BURRITO - LETOUR,883w @10.00wkg,28.571,33
ST-5,SP-CAP,15,-M,FUEGO FORWARD,Tobias van Toledo,EVOLUTION - Warriors,870w @10.00wkg,28.593,33
ST-5,SP-CAP,16,-M,FUEGO FORWARD,Adam Otstot,RELENTLESS - Taipan,755w @10.60wkg,28.611,33
ST-5,SP-CAP,17,-M,FUEGO FORWARD,Andrew Dinsmore,TFC - TFC Harriers,673w @10.30wkg,28.698,33
ST-5,SP-CAP,18,-M,FUEGO FORWARD,Ben Russell,WLECOL - WLECOL - LETOUR,642w @10.20wkg,28.764,33
ST-5,SP-CAP,19,-M,FUEGO FORWARD,Rinus Verhelle,RELENTLESS - Taipan,707w @11.50wkg,28.88,33
ST-5,SP-CAP,20,-M,FUEGO FORWARD,Mason Rocca,SISU - SISU - LETOUR,1031w @9.90wkg,28.95,33
ST-5,SP-CAP,21,-M,FUEGO FORWARD,Nicolas Rousselange,TALENTF - TALENTF - LETOUR,768w @10.70wkg,28.982,31
ST-5,SP-CAP,22,-M,FUEGO FORWARD,Aaron Girdlestone,EVOLUTION - Warriors,720w @9.60wkg,29.035,31
ST-5,SP-CAP,23,-M,FUEGO FORWARD,Kelsey smith,RELENTLESS - Taipan,925w @12.00wkg,29.107,31
ST-5,SP-CAP,24,-M,FUEGO FORWARD,Matthew spooner,BL13 - BL13 - LETOUR,697w @10.20wkg,29.119,31
ST-5,SP-CAP,25,-M,FUEGO FORWARD,Francis Cayouette,5W4T - 5W4T,884w @11.30wkg,29.327,31
ST-5,SP-CAP,26,-M,FUEGO FORWARD,Hugues Joannis,5W4T - 5W4T,647w @9.20wkg,29.336,31
ST-5,SP-CAP,27,-M,FUEGO FORWARD,Peter McMullan,BURRITO - BURRITO - LETOUR,762w @9.60wkg,29.346,31
ST-5,SP-CAP,28,-M,FUEGO FORWARD,Massimiliano Wiser,TEAMCLS - Vitesse verte,626w @10.00wkg,29.384,31
ST-5,SP-CAP,29,-M,FUEGO FORWARD,Kjell Gunnar Gjerdal,EVOLUTION - Warriors,756w @9.30wkg,29.431,31
ST-5,SP-CAP,30,-M,FUEGO FORWARD,Gustav Lindqvist,FRR - Spectre,614w @10.70wkg,29.448,31
ST-5,SP-CAP,31,-M,FUEGO FORWARD,James E Furman,OTR - Snowflakes,766w @9.90wkg,29.452,29
ST-5,SP-CAP,32,-M,FUEGO FORWARD,Dom clarke,BURRITO - BURRITO - LETOUR,698w @9.20wkg,29.475,29
ST-5,SP-CAP,33,-M,FUEGO FORWARD,Nate Silva,COALITION - Beta,780w @9.30wkg,29.516,29
ST-5,SP-CAP,34,-M,FUEGO FORWARD,Cedric RICHARD,HEX - HEX - LETOUR,581w @8.50wkg,29.687,29
ST-5,SP-CAP,35,-M,FUEGO FORWARD,Paul Kearney,TEAMCLS - Vitesse verte,622w @8.30wkg,29.716,29
ST-5,SP-CAP,36,-M,FUEGO FORWARD,J. Carton CLS. CAP,TEAMCLS - Vitesse verte,604w @10.20wkg,29.721,29
ST-5,SP-CAP,37,-M,FUEGO FORWARD,Per Sam,TEAMCLS - Vitesse verte,673w @10.00wkg,29.75,29
ST-5,SP-CAP,38,-M,FUEGO FORWARD,Jan Steinmann,WLECOL - WLECOL - LETOUR,601w @8.20wkg,29.79,29
ST-5,SP-CAP,39,-M,FUEGO FORWARD,Christopher Pruitt,RELENTLESS - Taipan,659w @10.40wkg,29.83,29
ST-5,SP-CAP,40,-M,FUEGO FORWARD,Bastin Maxime,FFZ - FFZ Spartiate,801w @13.40wkg,29.911,29
ST-5,SP-CAP,41,-M,FUEGO FORWARD,Charles-Olivier Laporte,OPT - Velo Optimum,661w @10.00wkg,29.922,25
ST-5,SP-CAP,42,-M,FUEGO FORWARD,Michel Rivard,5W4T - 5W4T,727w @10.20wkg,29.989,25
ST-5,SP-CAP,43,-M,FUEGO FORWARD,Bart Van der Linden,OMG - OMG avec WEZ,720w @11.30wkg,30.006,25
ST-5,SP-CAP,44,-M,FUEGO FORWARD,Maxime Bernard,FFZ - FFZ Spartiate,604w @9.40wkg,30.028,25
ST-5,SP-CAP,45,-M,FUEGO FORWARD,Duncan Johnson,OTR - Octopi,790w @11.10wkg,30.035,25
ST-5,SP-CAP,46,-M,FUEGO FORWARD,James Bowtell,CRCAF - CRCAF - LETOUR,864w @11.10wkg,30.035,25
ST-5,SP-CAP,47,-M,FUEGO FORWARD,Greg Morgan,EVOLUTION - Warriors,615w @8.70wkg,30.054,25
ST-5,SP-CAP,48,-M,FUEGO FORWARD,e Harris,TFC - TFC Harriers,742w @9.30wkg,30.181,25
ST-5,SP-CAP,49,-M,FUEGO FORWARD,Mark Redfern,EVOLUTION - Le Tour,630w @8.20wkg,30.199,25
ST-5,SP-CAP,50,-M,FUEGO FORWARD,Travis Gatesman,RELENTLESS - Taipan,700w @7.90wkg,30.206,25
ST-5,SP-CAP,51,-M,FUEGO FORWARD,Joey M,DIRT - DIRT - LETOUR,964w @12.50wkg,30.238,22
ST-5,SP-CAP,52,-M,FUEGO FORWARD,Ben Soja,KIRCHMAIR - KIRCHMAIR - LETOUR,567w @9.30wkg,30.252,22
ST-5,SP-CAP,53,-M,FUEGO FORWARD,Alex Lemp,TALENTF - TALENTF - LETOUR,641w @7.70wkg,30.259,22
ST-5,SP-CAP,54,-M,FUEGO FORWARD,Mark Talbot,COALITION - Le Tour,679w @9.40wkg,30.309,22
ST-5,SP-CAP,55,-M,FUEGO FORWARD,Siegfried Pfeifer,SWM - SWM - LETOUR,641w @9.20wkg,30.486,22
ST-5,SP-CAP,56,-M,FUEGO FORWARD,Brett boniface,OMG - OMG avec WEZ,806w @12.90wkg,30.498,22
ST-5,SP-CAP,57,-M,FUEGO FORWARD,Arend Cocquyt,BAKPDL - BP1,552w @8.20wkg,30.623,22
ST-5,SP-CAP,58,-M,FUEGO FORWARD,Thomas Wagner,FRR - Spectre,684w @10.80wkg,30.624,22
ST-5,SP-CAP,59,-M,FUEGO FORWARD,Danies Camille,HEX - HEX - LETOUR,545w @9.80wkg,30.64,22
ST-5,SP-CAP,60,-M,FUEGO FORWARD,Nathan Miller,RELENTLESS - Taipan,761w @8.70wkg,30.783,22
ST-5,SP-CAP,61,-M,FUEGO FORWARD,Yoann Deldossi,HEX - HEX - LETOUR,569w @8.20wkg,30.873,19
ST-5,SP-CAP,62,-M,FUEGO FORWARD,Karl Norris,ABR - ABR Bloobo webdesign,637w @9.50wkg,31.024,19
ST-5,SP-CAP,63,-M,FUEGO FORWARD,Brian Bishop,OTR - Crazy8s,592w @7.90wkg,31.073,19
ST-5,SP-CAP,64,-M,FUEGO FORWARD,Tim Shields,ABR - ABR Bloobo webdesign,717w @7.80wkg,31.157,19
ST-5,SP-CAP,65,-M,FUEGO FORWARD,Rusty Davis,FRR - Spectre,816w @13.20wkg,31.173,19
ST-5,SP-CAP,66,-M,FUEGO FORWARD,Jude LaRene,OMG - OMG avec WEZ,673w @9.20wkg,31.235,19
ST-5,SP-CAP,67,-M,FUEGO FORWARD,Andrew Alderson,FRR - Spectre,515w @7.10wkg,31.352,19
ST-5,SP-CAP,68,-M,FUEGO FORWARD,Petar Dashev [CAP],FRR - Spectre,514w @8.00wkg,31.41,19
ST-5,SP-CAP,69,-M,FUEGO FORWARD,Gonzague PETIT,FFZ - FFZ Spartiate,519w @7.70wkg,31.447,19
ST-5,SP-CAP,70,-M,FUEGO FORWARD,Joris Voorn,ZSUNR - ZSUNR - LETOUR,632w @10.00wkg,31.476,19
ST-5,SP-CAP,71,-M,FUEGO FORWARD,Kalle Kadens,FRR - Spectre,415w @7.30wkg,31.658,16
ST-5,SP-CAP,72,-M,FUEGO FORWARD,David Henderson,OMG - OMG avec WEZ,625w @9.10wkg,31.798,16
ST-5,SP-CAP,73,-M,FUEGO FORWARD,Andrew Perkins,LVLESPORT - LEVEL Men,402w @6.20wkg,31.854,16
ST-5,SP-CAP,74,-M,FUEGO FORWARD,Unknow Fellow,FRR - Spectre,499w @7.60wkg,31.983,16
ST-5,SP-CAP,75,-M,FUEGO FORWARD,Charles-Antoine Messier,5W4T - 5W4T,709w @9.70wkg,31.987,16
ST-5,SP-CAP,76,-M,FUEGO FORWARD,Hugo Viort,FRR - Spectre,571w @9.30wkg,32.155,16
ST-5,SP-CAP,77,-M,FUEGO FORWARD,Bastian von Hayn,TALENTF - TALENTF - LETOUR,569w @7.90wkg,32.547,16
ST-5,SP-CAP,78,-M,FUEGO FORWARD,Richard Watson,ABR - ABR Bloobo webdesign,654w @8.40wkg,32.625,16
ST-5,SP-CAP,79,-M,FUEGO FORWARD,Schwaiger Christian,SWM - SWM - LETOUR,631w @9.00wkg,32.677,16
ST-5,SP-CAP,80,-M,FUEGO FORWARD,Thomas Davison,EVOLUTION - Warriors,404w @5.50wkg,32.68,16
ST-5,SP-CAP,81,-M,FUEGO FORWARD,Arne,COALITION - Beta,577w @8.30wkg,32.831,13
ST-5,SP-CAP,82,-M,FUEGO FORWARD,Pedro Borlido,FRR - Spectre,819w @11.50wkg,32.944,13
ST-5,SP-CAP,83,-M,FUEGO FORWARD,Daniel Pinto,OMG - OMG avec WEZ,490w @7.00wkg,33.067,13
ST-5,SP-CAP,84,-M,FUEGO FORWARD,Zack Muetterties,BL13 - BL13 - LETOUR,670w @8.50wkg,33.275,13
ST-5,SP-CAP,85,-M,FUEGO FORWARD,André Minas,FRR - Spectre,771w @10.40wkg,33.304,13
ST-5,SP-CAP,86,-M,FUEGO FORWARD,Ben clarke,OTR - Crazy8s,492w @6.60wkg,33.344,13
ST-5,SP-CAP,87,-M,FUEGO FORWARD,Marc Gates,TBW - Watopia Tour,717w @9.40wkg,33.361,13
ST-5,SP-CAP,88,-M,FUEGO FORWARD,H. Çelebi,FRR - Spectre,442w @6.80wkg,33.363,13
ST-5,SP-CAP,89,-M,FUEGO FORWARD,Josh Harris,TBW - Watopia Tour,654w @10.20wkg,33.648,13
ST-5,SP-CAP,90,-M,FUEGO FORWARD,Jan Lammers,TALENTF - TALENTF - LETOUR,479w @6.80wkg,33.657,13
ST-5,SP-CAP,91,-M,FUEGO FORWARD,Mathias Kemnitz,FRR - Spectre,327w @4.50wkg,33.774,10
ST-5,SP-CAP,92,-M,FUEGO FORWARD,Mattias Wahlbeck,eSRT - eSRT - LETOUR,450w @5.60wkg,33.892,10
ST-5,SP-CAP,93,-M,FUEGO FORWARD,Philipp Diethelm,RELENTLESS - Taipan,467w @6.40wkg,33.964,10
ST-5,SP-CAP,94,-M,FUEGO FORWARD,Andrew Nicholl,DIRT - DIRT - LETOUR,563w @7.40wkg,34,10
ST-5,SP-CAP,95,-M,FUEGO FORWARD,Alex Rockwell,Race3R - ACDC,599w @8.70wkg,34.033,10
ST-5,SP-CAP,96,-M,FUEGO FORWARD,David Cheam,EVOLUTION - Warriors,535w @9.20wkg,34.137,10
ST-5,SP-CAP,97,-M,FUEGO FORWARD,a.lex,TALENTF - TALENTF - LETOUR,400w @5.60wkg,34.282,10
ST-5,SP-CAP,98,-M,FUEGO FORWARD,Marc Santo,TALENTF - TALENTF - LETOUR,480w @6.30wkg,34.295,10
ST-5,SP-CAP,99,-M,FUEGO FORWARD,CLAMOTE,FRR - Spectre,500w @6.80wkg,34.77,10
ST-5,SP-CAP,100,-M,FUEGO FORWARD,Hannes Hamberger,VEGAN - VEGAN - LETOUR,405w @6.10wkg,34.828,10
ST-5,SP-CAP,101,-M,FUEGO FORWARD,Jono Martin,Race3R - ACDC,475w @5.70wkg,35.185,7
ST-5,SP-CAP,102,-M,FUEGO FORWARD,Adam Vogt,OTR - Snowflakes,581w @8.70wkg,35.864,7
ST-5,SP-CAP,103,-M,FUEGO FORWARD,Jonathan Blomqvist,eSRT - eSRT - LETOUR,370w @4.90wkg,35.985,7
ST-5,SP-CAP,104,-M,FUEGO FORWARD,Dan Pedroza,OMG - OMG avec WEZ,437w @6.00wkg,36.151,7
